ClientID,Industry,MonthlySpend,TicketsRaised,SLACompliance,CSAT,OnboardingScore,RenewalLikelihood,AccountAgeMonths,Region,IsEnterprise,Churned
12239,Finance,33520.693622332816,11.0,74.04234590960974,4.894426059729499,61.91312524944207,0.2867861212577564,18,North America,0,0
12240,Healthcare,,9.0,96.64333923171432,3.18018539005854,49.37313164683008,0.5948383370679737,20,APAC,1,0
12241,Retail,48297.79031176788,10.0,91.11805226212286,3.174178754098814,,0.2578668699047679,7,Europe,0,0
12242,Manufacturing,53323.37710436316,5.0,72.1926127192512,4.260733621731816,73.04392874031697,0.3173057194728872,52,Latin America,0,0
12243,Tech,68521.27871067193,8.0,84.51120486699831,4.821026935095691,82.58001697505861,0.3308703934297725,37,Latin America,0,0
12244,Manufacturing,34520.67136858348,6.0,85.5693805943442,4.561389561966086,92.696689475391,0.2475411885943141,46,North America,0,0
12245,Finance,58932.36346458886,,97.96418894247512,4.317598894483391,68.09078897619165,0.8697348544462529,42,APAC,1,0
12246,Manufacturing,41151.57865305664,11.0,82.63313779231507,3.4682729951434705,54.001622204836394,0.2947666385107699,60,Middle East,1,0
12247,Finance,48017.45966533442,5.0,83.40290846392827,4.294418336754935,60.01429968649897,0.6720056322592428,32,Middle East,0,0
12248,Manufacturing,51084.184480764336,11.0,73.37451264359134,4.502738941077036,90.82538877633624,0.669310298422356,38,Middle East,1,0
12249,Retail,27496.67207829596,11.0,89.17517690312988,4.383214199476511,48.75180910472569,0.3489839040246592,39,Middle East,1,0
12250,Retail,38317.44435769348,8.0,76.3269092766729,4.192026995715308,77.63536470032095,0.9488084459268358,26,North America,1,0
12251,Retail,70266.09338619708,5.0,72.32599774671121,2.6178281292267576,40.78515303056861,0.46052582989691476,30,North America,0,0
12252,Retail,63292.86782877194,10.0,99.90757000212382,4.149287332787022,54.74015970725456,0.8788207782225459,41,Latin America,1,0
12253,Retail,49060.406340091475,6.0,78.08888883888416,3.695736638707276,75.48450985008756,0.9112135491903088,9,APAC,0,0
12254,Retail,53646.85187769339,7.0,74.23159495386412,4.903923178874214,67.38472240016024,0.9117416107247722,32,Europe,1,0
12255,Finance,45586.362415453135,5.0,90.98471123791529,4.017974708442678,69.61296941459388,0.7646281907012922,56,North America,1,0
12256,Tech,70348.75078741973,7.0,94.65046467765706,4.020568140588248,,0.3903537539839873,53,Middle East,0,0
12257,Manufacturing,46994.71133308754,10.0,71.9223247937904,4.985137968424374,54.07516146511405,0.2904915138576935,7,Europe,0,0
12258,Retail,53477.63138202272,12.0,73.16179922409361,2.7339694744522633,56.84829641959014,0.6274137328656664,23,Latin America,0,1
12259,Finance,67190.45216213097,8.0,72.70521470746138,3.190790712750882,81.06749244567078,0.47002934832275783,52,Middle East,1,0
12260,Finance,38339.4277273114,6.0,71.40877909967534,,72.29748445263213,0.8232792588644184,21,APAC,0,0
12261,Finance,73381.83776745341,10.0,89.78369435902852,3.2880906400859367,40.87520945552966,0.7587425394625638,23,Europe,1,0
12262,Tech,27043.078853849347,5.0,,3.3653753698228046,80.21966771712647,0.4073512221300587,69,Latin America,1,0
12263,Manufacturing,74444.63196669199,2.0,89.88419969679799,4.731612349492771,77.2055224451367,0.2127614252672966,18,North America,0,0
12264,Tech,44409.86624072038,5.0,85.17001489822543,3.9483847625994914,,0.377986819213184,37,APAC,1,1
12265,Healthcare,46359.51878262078,5.0,94.52523056216745,2.7571639570103863,84.85116969045916,0.6253366881817,7,Middle East,0,0
12266,Finance,21649.847432255858,12.0,86.40004907495727,3.2771564643315543,71.32608753682425,0.2592481041594456,61,Europe,0,0
12267,Healthcare,43178.079239334606,15.0,97.56240804398874,2.690145941248545,52.284837037417574,0.6937044497874612,3,Latin America,0,0
12268,Retail,34402.90203459674,9.0,84.5694559751198,3.8903248336178633,73.56138208698565,0.7037722135792248,1,Europe,1,0
12269,Retail,40885.30481939791,7.0,93.71975983634796,2.933170490939974,75.72751085026019,0.3270454417699093,60,APAC,1,0
12270,Tech,47940.33551316681,9.0,82.22081061050902,4.642787875062766,,0.6472386755640731,6,North America,1,0
12271,Manufacturing,,11.0,83.05671684329329,3.9432850661412497,84.52866553307022,0.6552285709709254,71,North America,0,1
12272,Healthcare,53114.050271009386,6.0,95.4697613571375,2.6484391048277365,58.11546126947195,0.5584836097655406,58,APAC,0,0
12273,Manufacturing,54615.149801016705,7.0,,3.2521891590607974,47.08797805385156,0.9149343556466556,31,Middle East,1,0
12274,Tech,33567.20916731657,5.0,86.94753264949624,4.040844168090317,91.19104432484684,0.28112238522387467,8,Europe,0,1
12275,Retail,36788.68865595905,11.0,91.79009403336357,3.3387457954845705,90.76406127252676,0.50496925152719,15,Middle East,1,1
12276,Manufacturing,76980.87527526967,5.0,92.51261846251161,3.782941671484889,50.518600883437436,0.8621905791898707,7,Latin America,0,0
12277,Manufacturing,38971.9844785513,7.0,87.74480581509926,4.773405736706839,43.7278711118732,0.48973551309470703,7,Middle East,0,0
12278,Retail,74843.12378085943,9.0,83.44193452478541,3.3750899262656957,,0.5184797067540012,33,APAC,0,0
12279,Healthcare,46354.082016787004,7.0,77.82347331600273,3.33968215617447,,0.7012054103277146,41,North America,1,0
12280,Retail,50034.31904215256,6.0,97.28278706062366,4.549392103281747,50.62862522232274,0.6991726621846863,57,APAC,0,0
12281,Manufacturing,66055.47740344895,10.0,81.09363842563977,3.296891307291925,80.09271157344733,0.21717646882907407,7,APAC,0,1
12282,Healthcare,69078.38632907985,1.0,93.96976265600037,2.6948958603509805,56.73542468181573,0.5417730695847154,59,Europe,0,0
12283,Healthcare,48337.811595813684,10.0,70.94996838887909,2.9523623855937373,55.63702167812824,0.45013388352380707,20,APAC,0,0
12284,Retail,44176.354197176915,8.0,76.96507644059827,4.8720006269907525,59.471076045420546,0.6707714353600895,71,Latin America,1,0
12285,Manufacturing,49161.193272166805,10.0,,4.833231981444303,71.22378199101126,0.6167767367714536,50,Europe,0,0
12286,Tech,55069.36292348178,5.0,90.14722189930612,3.062030226945369,88.26723539971736,0.6881462203352733,14,Europe,0,1
12287,Manufacturing,63369.555303046334,9.0,79.57992421485673,3.8837546827467144,69.91862505337757,0.690325539879503,15,Middle East,0,0
12288,Finance,50063.447884912275,11.0,71.24091402457921,2.8434202510575073,57.88256173744446,0.39115389598072525,10,APAC,0,0
12289,Tech,59283.294470347304,6.0,75.21602548162048,4.18669407127884,93.03845792271096,0.38484857342688866,65,Middle East,0,1
12290,Healthcare,74575.39598406412,4.0,77.77496057107979,2.963264490024527,43.30539744654188,0.4777117962673649,55,Middle East,0,1
12291,Tech,55719.64418397177,9.0,75.28142439807458,2.62447605730401,87.82548903388482,0.3814688454025205,28,Europe,1,0
12292,Healthcare,54674.79284007168,3.0,76.111736804234,4.5622420180219985,87.06290547531134,0.7121060583640002,48,Middle East,0,1
12293,Healthcare,27216.337623648982,1.0,,3.3135009568090643,55.212808609260584,0.6521494814183444,3,Middle East,1,0
12294,Tech,10539.047947564046,10.0,82.36100931851381,2.7713060089002424,51.89771095121678,0.3622902549815376,60,Europe,1,0
12295,Healthcare,55825.63593845253,7.0,82.15537734003776,4.584759877155563,92.48203368973583,0.8630786065997684,3,Europe,1,0
12296,Healthcare,48577.63653078691,10.0,98.99819009978458,4.405993693865371,73.53227761361946,0.5454969613033513,68,North America,0,0
12297,Finance,,6.0,83.401055138326,4.209396126079921,42.76068145788488,0.2952899174687498,39,APAC,1,0
12298,Manufacturing,53652.95306279517,10.0,97.82974397597185,4.778121774611323,93.44995098802856,0.3597241910686866,54,North America,1,0
12299,Manufacturing,49093.94406204637,5.0,78.9718929465004,3.723065217176588,60.94035906134043,0.604887922347759,32,Europe,0,1
12300,Finance,66916.70375950847,11.0,82.0187877971252,2.820141243966994,60.529393228601585,0.4538180123416962,16,Latin America,1,0
12301,Tech,51291.66302388467,7.0,81.88850068202386,2.6533660247377986,78.5972762295924,0.8384164524458513,17,Middle East,0,0
12302,Retail,38796.15072394749,9.0,86.38236496943932,3.2961025448991466,79.67865656791454,0.5710515555516276,11,Middle East,0,1
12303,Retail,64852.49358438933,8.0,,2.7170770753435405,61.198967249704886,0.8864711003258028,32,Europe,1,0
12304,Retail,46743.03387580696,7.0,77.44375087126807,3.8387736008677136,48.596735673812844,0.2763698607037661,27,Middle East,1,0
12305,Finance,57898.05025508461,4.0,93.80752751251356,2.5362475445578947,73.13618580218034,0.7014448497460686,5,North America,1,0
12306,Finance,42838.839407108,10.0,84.89577864030377,3.6094082537734398,77.51074988051441,0.8643386392645167,18,Middle East,1,0
12307,Healthcare,40252.59671753846,9.0,70.21130660556422,2.9461507246339638,91.61334190353841,0.41969785666791526,3,Latin America,0,1
12308,Retail,51262.52345278544,8.0,87.7402189995004,3.4206701096678955,69.06639924190395,0.30176569723646607,28,APAC,0,1
12309,Tech,,10.0,93.94178324587409,4.187585186926723,78.74176477409331,0.5424835534836485,66,North America,1,1
12310,Tech,57197.405530502496,8.0,77.51400213446374,3.3774094276267537,43.26452966895251,0.9210006697457129,34,APAC,0,1
12311,Retail,45970.313700353865,17.0,71.13613028085778,3.353349718000538,93.67137401236971,0.6750964441274904,22,APAC,0,0
12312,Retail,22454.60324344404,14.0,94.21535966952167,4.976876832098755,59.63294879240213,0.6829827282726795,30,Latin America,0,1
12313,Retail,43508.39174617417,11.0,99.28830147914881,4.297036806815715,77.93326746053872,0.7036259408979415,48,Latin America,0,0
12314,Finance,61907.27700715723,10.0,72.29690843994707,3.784654279625128,94.96309787879449,0.22982103169534318,65,Latin America,0,1
12315,Finance,45539.358811353406,14.0,98.14110421977163,3.9484391274939488,88.63154706188122,0.5342373509932943,61,Latin America,0,0
12316,Finance,46304.24896228178,6.0,80.77823235928186,4.050456578797027,78.26223144867194,0.2581790078312822,19,North America,0,0
12317,Manufacturing,64795.647588589054,10.0,98.24318825764263,2.5614384973521047,82.21646968420512,0.4368941220289653,52,Latin America,0,0
12318,Tech,39320.401591116155,7.0,89.46517972007341,2.700661476313119,95.25430695789858,0.8161992682526582,41,North America,0,0
12319,Tech,26857.951726356503,5.0,96.7073293734524,4.122973378391629,88.72559080880771,0.6922024622952719,65,Middle East,0,0
12320,Healthcare,47590.53320711759,4.0,,3.4111721471207845,76.59154363222942,0.9466795240514863,50,APAC,1,0
12321,Finance,42737.39073126894,9.0,70.83993228461881,2.638610100579813,79.52216237257758,0.3291158182795077,41,Middle East,1,0
12322,Manufacturing,35506.30520370119,2.0,,3.243783115129065,,0.49779067713906744,33,Middle East,0,0
12323,Manufacturing,,5.0,85.77233815355632,2.8257085510534754,68.21006078623599,0.8072301622422009,17,Europe,1,0
12324,Tech,57372.584708701754,6.0,73.88857059534737,4.790784605565803,58.05985886101999,0.3617687017950681,55,Middle East,0,0
12325,Finance,49860.67157648276,7.0,83.83102717471455,3.0073134813827878,65.91823806999498,0.31529138474684376,46,Middle East,0,1
12326,Healthcare,54604.716090293565,4.0,98.63890895693403,2.8592279934851312,79.73481241184538,0.5207094177453695,59,Europe,0,1
12327,Finance,77201.11547773135,,78.84271862663454,4.065422042721542,48.94906561610534,0.4877948676181261,71,Middle East,1,0
12328,Retail,44856.81707663654,8.0,,3.8047798256920817,41.042557819675416,0.9351544556775138,57,Europe,0,1
12329,Finance,54175.22951967004,4.0,81.52778890204209,3.93983113508948,63.81546419396378,0.5421886467699881,20,North America,0,0
12330,Retail,42361.79956101298,5.0,88.89480892744746,3.589870370100788,59.33105886928343,0.8457097573270651,41,APAC,1,0
12331,Retail,37304.60420169541,7.0,75.81534791954677,3.667923277330324,65.22592358210244,0.8659741394254172,71,Latin America,1,0
12332,Healthcare,41226.38519873345,11.0,,4.446993889617824,95.87325522213884,0.31840378557080695,38,Middle East,0,0
12333,Tech,42818.62142717467,11.0,95.7630355409203,3.0498054620641684,82.42504607289062,0.7364786009363409,27,North America,1,0
12334,Finance,55392.13696320688,3.0,94.34008671581014,3.4913232570780854,59.64752647594961,0.40820535440855255,9,APAC,0,0
12335,Retail,85236.13680051136,10.0,93.67569066611921,4.894563462319873,50.756729334202184,0.27105422619697217,68,North America,1,0
12336,Finance,39259.3484558624,8.0,93.12758827953688,2.974964252965113,77.1086976554162,0.8560286833261901,38,Europe,0,1
12337,Tech,43750.62041576806,9.0,83.78312480384737,3.2344339876046675,79.45457509057019,0.41932478072251356,25,North America,0,0
12338,Tech,49053.15480333128,8.0,91.86672317596624,2.9789173107149765,69.0173610326701,0.4590242526431076,14,Middle East,1,1
12339,Manufacturing,55936.9827306462,4.0,81.61614453616353,2.551238740895339,52.76564647732961,0.442991777389505,37,Middle East,1,0
12340,Tech,53953.26217932178,5.0,73.0212874056844,3.1745748126041757,41.713315650191824,0.3502215672150274,50,Latin America,1,0
12341,Healthcare,69261.43690922175,8.0,81.80123924946678,2.616168614905598,55.93964184803635,0.5258775365214681,42,Latin America,0,1
12342,Retail,13604.11894197188,8.0,74.75989132683793,2.8867128160165834,67.43022995741104,0.5212196156018298,54,Middle East,1,1
12343,Manufacturing,14196.051947064909,10.0,81.72555041897529,3.4067051751690367,87.27605718654951,0.5065637192833872,35,North America,1,0
12344,Healthcare,42561.82741984776,7.0,78.9227564608866,2.5518030426723954,91.22522973071034,0.8872233103674345,31,Middle East,0,0
12345,Finance,66459.50281315563,6.0,87.97482001203775,4.382391414826792,64.77607358001785,0.4548137215218585,46,North America,1,0
12346,Retail,26515.279525916056,5.0,,4.488972534423867,,0.22278418125811753,17,Middle East,0,0
12347,Tech,5000.0,9.0,91.16768990137535,3.528534506045907,99.60116941306919,0.33382775468058223,53,APAC,0,0
12348,Retail,58567.69109328813,8.0,85.36440043142949,4.961664948435674,82.99662249113376,0.7411228074301053,22,North America,0,0
12349,Finance,53654.85835554072,13.0,97.58476835546199,4.197484787019247,83.71594189608442,0.6431439547358834,58,Europe,0,0
12350,Manufacturing,33646.873898008555,,72.7307630605116,4.3593043699518725,94.57219009298986,0.9138011028058892,41,Europe,0,0
12351,Manufacturing,35216.90598918605,8.0,,2.9807510591653337,60.2886477050146,0.7208263303931624,3,Latin America,0,0
12352,Manufacturing,35453.84420547988,8.0,90.1719063271012,4.5935940570542835,40.672323583448275,0.3456812550490335,63,APAC,1,1
12353,Tech,51658.0297621091,6.0,98.51879642238103,4.8626159950537655,99.21863630054196,0.29048316397047735,66,Europe,0,0
12354,Healthcare,40605.270857254895,12.0,81.14655601130957,3.0907754164344796,69.42808466026143,0.5905698314858576,46,Middle East,1,0
12355,Healthcare,57410.95878463279,9.0,79.16313909136487,4.21616073596595,87.14065558973962,0.6989470521067567,8,Europe,0,0
12356,Retail,,,75.1718033264097,4.367352621658329,88.74946825655773,0.3242275534764023,39,Middle East,0,0
12357,Tech,37147.22202308301,7.0,77.9586554606588,3.2629229295238726,,0.6512697577870388,25,APAC,0,0
12358,Manufacturing,33109.19058633425,10.0,85.05672318265415,3.687522506430741,72.47638280333909,0.8487715129472431,47,Latin America,0,0
12359,Manufacturing,,,95.13138885879931,2.74384773395181,72.39493156376066,0.7456766960697834,34,Europe,0,0
12360,Finance,41929.28362264792,8.0,78.52859810441925,2.9327370098987697,53.21296056065503,0.6981433106613557,68,Latin America,0,0
12361,Finance,61967.6566984365,6.0,74.73226349972171,2.653926309117987,47.05833603365761,0.7919982908824434,57,APAC,0,0
12362,Manufacturing,22109.948425099137,10.0,78.16385413222505,3.9004137263632344,72.61433829655752,0.2780620317902982,25,North America,1,0
12363,Manufacturing,50682.37214496128,7.0,73.02780925085453,4.0631572431931735,47.20859361108774,0.35287359185839584,62,APAC,0,0
12364,Tech,58375.04634817559,15.0,97.80086248923988,4.790298958584333,60.76532343157079,0.22857462276934182,39,APAC,0,0
12365,Healthcare,77849.71154842932,5.0,96.17872456066742,3.8554620265590036,51.16499989845631,0.3087334590700676,7,APAC,0,1
12366,Finance,42773.51043359787,10.0,79.25475150955457,3.1515284270202497,82.41496649696668,0.8848867570021448,6,North America,0,0
12367,Healthcare,54866.87906528776,5.0,77.40963447795602,2.648683866477797,92.32053120999926,0.36660869593798484,54,North America,0,0
12368,Tech,,7.0,97.16191942194747,4.712382631877092,74.67487659113081,0.6965729122593972,19,APAC,0,0
12369,Manufacturing,14120.656935304643,3.0,70.05315853962868,,64.60934843029585,0.7186754368515338,47,North America,0,0
12370,Healthcare,62671.6156367255,6.0,88.01732583974041,,99.79855844927866,0.6839940945646911,19,Middle East,1,0
12371,Manufacturing,49916.595595278945,8.0,97.48011282837011,2.5366233714889725,41.27254811479235,0.6154407865518976,34,APAC,1,0
12372,Manufacturing,67677.69034697633,5.0,85.25672466719058,3.720347306661044,58.26046505223536,0.5645977605851089,43,Europe,0,0
12373,Retail,29398.956665453763,4.0,,3.3143065579162467,56.720389158820026,0.5149406313356313,13,Middle East,0,0
12374,Healthcare,57798.53209293129,8.0,76.56614288155467,2.575828181534567,,0.8876740224637136,36,APAC,1,1
12375,Healthcare,78032.2676081578,8.0,97.67324781675802,4.439182017681146,,0.207135770657859,25,Europe,1,0
12376,Manufacturing,56295.58412535899,5.0,70.51067272539488,3.782254132234033,55.855770125887354,0.2401172195201865,56,Europe,1,0
12377,Tech,54148.72258386573,7.0,81.84339298189605,3.3329506074778275,55.460626595039635,0.5693843491269863,21,Latin America,0,1
12378,Retail,50128.341212365245,8.0,93.69234178998934,4.514496209768498,70.34464304514583,0.4478825613531448,34,Latin America,1,0
12379,Manufacturing,26436.778143111318,10.0,95.1427298105501,3.617308629625416,63.46331662206587,0.5061726598274399,25,Europe,1,1
12380,Finance,70333.59403565522,7.0,84.3282379788601,2.5087448909207533,78.3568061190945,0.948386389669206,11,APAC,1,0
12381,Finance,40837.13540292402,7.0,76.97451255198557,4.861119080095814,70.86406959206113,0.7813510243971651,19,APAC,1,0
12382,Retail,57567.24884574526,2.0,87.99114153058477,3.1392068511559637,51.00531114218383,0.8580559669911687,49,APAC,1,0
12383,Tech,26554.485401431197,8.0,77.91334094671905,4.576438805158354,,0.4764309231842106,49,APAC,0,0
12384,Manufacturing,,8.0,77.6579277398775,4.541038460203183,68.33171190043342,0.37967033000463263,34,Europe,1,0
12385,Healthcare,71526.31098833353,8.0,94.2279929019104,2.9059348284018283,49.193891074358966,0.7759928512418346,2,North America,1,0
12386,Retail,44790.46566563236,7.0,74.62797505889839,,50.012790575719734,0.8056820706928345,30,North America,1,0
12387,Tech,71799.13214063816,4.0,,2.6004974462462322,87.81810462873736,0.6124238344806407,38,APAC,1,1
12388,Healthcare,,7.0,80.10325651017547,3.3863791822211553,82.17959105338602,0.8719561359854782,15,Latin America,0,0
12389,Finance,22371.53340563214,9.0,84.72921864985089,4.32744710842405,70.39167715238565,0.9254939425964943,60,Europe,0,0
12390,Finance,63381.01399597581,13.0,91.1524117568597,3.0926736752758943,58.364890585139946,0.5532655088234826,4,North America,0,1
12391,Healthcare,41151.615233665885,6.0,93.43345772812866,2.792819826855775,67.63132220782457,0.3670000008355492,14,Europe,1,0
12392,Retail,60480.33220275565,8.0,89.9055763340089,3.7678088773375222,78.1890122282826,0.5878348302884853,8,Latin America,0,0
12393,Finance,50378.163013101235,10.0,88.7952664095078,3.8424659609340805,92.75693904577088,0.9421499177567276,11,Europe,0,1
12394,Manufacturing,26853.226580856946,3.0,89.97246166958305,4.189572328302895,73.35207206072371,0.41969514476230996,50,Latin America,0,0
12395,Healthcare,52464.421480558536,7.0,78.14579552743297,,56.60411768642501,0.6631994927996008,38,Latin America,0,1
12396,Healthcare,82943.347132292,7.0,81.47083968893703,4.239523828161638,42.56439488160871,0.7204877480524603,24,Middle East,0,0
12397,Finance,,14.0,88.49309502998693,4.613530520737127,50.527303355004435,0.36044659575895777,38,Latin America,1,0
12398,Retail,49137.23370491805,7.0,71.96711981061918,3.0572661607050997,79.01065723974776,0.6413443421166243,62,Middle East,0,1
12399,Manufacturing,66130.15102935347,13.0,78.85976050203567,3.9244168655412404,49.62621800944946,0.43588025447683654,56,Latin America,1,0
12400,Retail,53160.02697804666,4.0,82.19256834272959,3.400238393553313,68.89237318860705,0.8406572068150566,65,Latin America,1,0
12401,Tech,53143.013453941916,5.0,86.00322048561807,4.905280892504106,81.93730092858311,0.7360651780295331,17,Europe,0,0
12402,Tech,33625.622417613464,9.0,84.59446322082883,3.6006988085370595,58.49349408418665,0.8196998206092432,17,Middle East,0,0
12403,Finance,53507.720386843976,13.0,91.54395634461982,4.899284832833892,80.14635338843718,0.3497617959439665,27,North America,1,0
12404,Finance,65531.65124625417,,84.20280026249384,4.422664135147765,74.86432369886913,0.22593102926417574,25,North America,0,0
12405,Finance,37459.06771849963,8.0,97.12389951474967,4.296159655171747,66.33634641570373,0.8378942636074063,49,Europe,0,0
12406,Tech,71367.43731870421,7.0,81.40955026457252,3.7289092798045673,93.83472873305566,0.49006565031232246,58,North America,1,0
12407,Retail,48624.40963782311,5.0,85.76115118528469,3.608445335639005,81.52353342564663,0.33479180893411153,1,North America,1,0
12408,Retail,36683.45732692189,8.0,70.09631168806081,3.816370468796017,61.63582198915451,0.2689215239504787,13,Latin America,0,0
12409,Finance,64964.48115380367,7.0,79.31433869338568,3.234082657317383,88.25587201153249,0.5873756045428185,53,APAC,1,0
12410,Manufacturing,45698.08646392596,13.0,95.99718931941976,4.761274849596167,,0.3125959644589593,21,APAC,0,0
12411,Retail,61392.723312291615,10.0,80.00729183788874,4.485826638163416,87.50103793048986,0.6250190183309425,1,North America,0,0
12412,Tech,45623.62051612194,5.0,77.59558999997385,4.50348963581261,78.45735898245967,0.7454799068845586,31,Europe,0,0
12413,Healthcare,49102.60784705145,10.0,86.30610887326665,3.5828839886235904,62.76223695036992,0.601293628637189,61,Europe,0,0
12414,Healthcare,57403.403065014376,13.0,72.36190295326217,2.677722370610543,60.91471093625614,0.8777748370163607,3,Middle East,0,1
12415,Healthcare,54363.45586385009,7.0,85.94815394951198,4.207693294815696,79.24908164555586,0.31667721825172834,29,Europe,0,0
12416,Manufacturing,20067.023293223923,8.0,79.10997394726564,3.4360339599285297,47.85400047801407,0.5704651049378742,48,Europe,0,1
12417,Finance,33181.34389858412,4.0,81.49308669623163,4.6760757811270635,89.19486102991455,0.3223928445399742,62,Latin America,1,0
12418,Tech,63941.149771862234,9.0,93.74095013011434,4.450846096124659,62.220123039884385,0.8569264448349099,25,Latin America,1,0
12419,Manufacturing,48017.95116647679,6.0,89.85892055842355,2.86332035497439,77.82231936193293,0.8991794572633536,34,North America,0,0
12420,Tech,42144.03045842867,10.0,83.38318279371529,4.004289326346285,69.94383489600509,0.4999969112321359,18,Europe,0,0
12421,Tech,29621.389771137885,7.0,87.32548939254818,4.230534814817961,71.15958952147923,0.42931119338650603,65,APAC,0,0
12422,Finance,33803.95518086228,8.0,93.00576265960687,3.9203439495609036,,0.40948707157193653,28,Europe,1,0
12423,Healthcare,19673.02040057079,6.0,92.37351235588565,3.785105440388153,77.6002032202851,0.8447955094930508,4,Europe,1,0
12424,Finance,48480.78921947701,8.0,75.55965131653535,3.0696576875148534,55.01853930074281,0.711831443469984,21,North America,0,0
12425,Manufacturing,41023.4362912843,13.0,79.02757665997615,3.0897671110529608,44.453555885424265,0.8604447909903756,70,APAC,0,1
12426,Manufacturing,35501.18163522027,,80.44710792898076,4.420020346606386,90.41404404191746,0.28813762211283733,21,North America,1,0
12427,Manufacturing,48978.1486224807,8.0,75.62626870015013,2.546724463908893,93.09364448511147,0.5570209458980525,20,Europe,0,0
12428,Finance,55459.55946279107,2.0,70.36484362018912,4.447275156763941,49.86979197503912,0.7071343208488219,41,APAC,1,1
12429,Tech,81397.96898314917,,75.21901806366436,3.816996841347848,58.56862401517195,0.8728180705645963,53,Europe,1,1
12430,Tech,27321.748706551796,7.0,94.24732981244462,4.84055663096209,56.94054291590394,0.4865144104347415,62,North America,1,0
12431,Retail,67390.71564950782,,86.37761354177414,4.993303869307308,96.24691364440929,0.43481755453270843,31,North America,0,1
12432,Manufacturing,64596.52341522608,8.0,80.24974080961542,4.158711412772403,52.286642915841306,0.8847242818893843,25,Latin America,1,0
12433,Tech,38313.608909349496,4.0,88.25033336888394,3.5306429860503425,49.99235392598992,0.23564995237262187,69,APAC,0,0
12434,Retail,53048.53931879046,10.0,92.19502376040376,3.687714771401736,50.910312984891945,0.5596966173916851,17,Latin America,1,1
12435,Tech,43135.50125993577,10.0,80.63283349062588,3.0105385691287694,83.79215056562602,0.5439699204549373,20,APAC,1,0
12436,Manufacturing,52785.328706281085,5.0,83.98224524604923,2.7480858099787024,93.2811906547885,0.3095423104181091,45,Middle East,0,0
12437,Healthcare,72636.96520106826,5.0,71.92639650010346,3.9469084832553376,63.60204463799609,0.49621258338603363,50,APAC,0,0
12438,Manufacturing,59084.0934894697,4.0,87.91271608637437,4.513737744916502,48.164794261981406,0.7419498049876125,51,Europe,0,0
12439,Finance,57629.12559850163,6.0,80.69221286656554,3.154416294323033,75.1433198445004,0.47515133341569044,33,APAC,0,0
12440,Tech,43545.36020068036,7.0,83.00570942802364,3.5491320256133747,52.59609749973857,0.43224535970733463,29,Latin America,1,0
12441,Tech,27739.150026134972,7.0,82.67801853840774,,43.84908684191409,0.7864216234297596,22,North America,1,0
12442,Finance,46872.976841893884,8.0,88.97227866227628,4.769744549925143,93.17388270294856,0.9415365582705515,67,North America,0,0
12443,Finance,68099.12232295872,7.0,87.17396046863442,2.8465780691551403,92.25047658002056,0.7845142804477097,3,APAC,0,1
12444,Healthcare,27092.482151155287,6.0,82.66318143329704,3.0922079218241567,98.55460961555642,0.8347574661193113,6,Middle East,0,0
12445,Tech,34173.659477349574,9.0,70.50865064472185,4.796326129464462,68.44028529436798,0.9046255623593846,40,North America,0,0
12446,Tech,51894.01604351102,8.0,88.62887843894137,2.5988389828867295,57.64007189262533,0.8013293495570235,69,North America,1,0
12447,Healthcare,35230.178227291064,10.0,96.38732422102981,4.1402890851496466,86.18702473422414,0.935265717362531,5,North America,0,0
12448,Retail,38112.148293271806,7.0,93.08654714781693,4.098814708044879,50.82969592503477,0.7604631910677961,3,Middle East,1,1
12449,Healthcare,43646.02127407734,6.0,99.44846896750246,3.45813608408141,54.59752460897684,0.6961419133754314,4,Latin America,1,1
12450,Manufacturing,29515.73893714776,12.0,74.1722601406214,3.670411697517795,55.34095757244284,0.7200114119372185,63,APAC,1,0
12451,Tech,35388.17230675447,9.0,76.67560158363561,4.637294878701403,97.0971645947308,0.875061370081238,5,Middle East,0,0
12452,Finance,60551.41875180963,6.0,,2.9124551583669476,83.78937512986444,0.7122561131463487,61,APAC,1,0
12453,Manufacturing,30389.45326653554,7.0,77.07645107031419,3.078918695697318,48.02168755492921,0.7709038782107553,57,Europe,1,0
12454,Tech,26031.917982577434,8.0,71.03649343845069,3.7808760285997263,45.57075268743441,0.3620074502727952,42,APAC,1,0
12455,Healthcare,40549.625306991584,6.0,82.06864828491838,3.5243635575000756,90.56889121507069,0.8844872097011076,56,North America,0,0
12456,Manufacturing,60979.332537647686,6.0,78.62934202461948,3.9359312438629592,88.1364593826857,0.5354099316344081,28,Middle East,0,0
12457,Tech,47046.17288004666,13.0,77.91282536976648,4.8020979652344895,80.25967468050132,0.3208004981846036,55,Middle East,1,0
12458,Retail,43031.283828265725,5.0,98.59518451072745,4.792755044344592,51.76603914379697,0.799840393570596,38,Latin America,0,0
12459,Retail,50665.38196273411,6.0,77.15362348796349,3.0750458492874793,68.81701233335627,0.4672947632247306,23,Europe,0,0
12460,Finance,23814.38850710522,6.0,73.88297713562193,3.2553615321221008,76.16355672743643,0.3380893572212159,7,Latin America,0,0
12461,Tech,57420.584806625484,8.0,73.75957773723553,2.9051717032425746,95.92825161042109,0.3921883693779463,38,Latin America,0,0
12462,Retail,55751.525471054665,8.0,94.18972220465588,4.819475928659816,50.16542441184463,0.22621173529285268,57,Europe,0,0
