Advertising,Discount,Store_Size,Competitor_Price,Seasonality,Online_Presence,Economic_Index,Sales_Price
3178,5.77273389876673,1720,443,1,0,71.87915312005904,15395.198837655538
4070,19.25148078556731,897,391,1,1,99.19892650317476,298.7801255177692
3679,15.541092325858026,1420,329,0,0,77.97055332443003,18032.683790751045
4514,9.80258435932037,1575,357,0,1,87.67695861117929,1102.04497547147
3885,9.797757392686243,1992,365,0,1,54.6467573012808,24018.97868574434
3806,17.922385695779376,1891,460,1,0,73.1377963507293,14365.889988272422
4503,18.542601926789878,1897,332,0,0,53.22188374067126,13646.085618884674
1703,18.37359921558116,1582,211,1,1,56.085548879879774,16949.653965847065
3544,17.13110438849491,793,331,1,0,75.30676903215362,4171.892748846873
2426,17.285480312545594,1287,352,1,1,67.61524136815626,16363.066225213825
3370,13.591518543163392,1451,481,1,1,72.99115083570611,7929.532949315917
4281,5.423465794236022,1368,254,1,0,74.8072093828014,8438.913048386505
1614,6.301599230884924,609,455,0,0,57.9875101794276,-4850.022372905619
1328,14.743298741093001,606,325,0,0,68.29157088001259,13245.234764808447
2395,11.017477404905405,1512,245,0,0,93.02987590735688,22178.996623610794
2483,13.509644462623791,796,373,0,0,92.83054893998755,26252.12464126924
1132,8.46616433933193,1338,498,1,1,74.53084933902053,7454.104277089184
1834,14.74125760464788,1618,220,0,0,87.45730332313371,5227.438134870745
3698,8.642443162900111,1484,454,1,1,87.6776357309128,7899.153612922861
1120,11.91219196963031,1344,364,0,1,52.20533802138755,-7431.250932838158
3653,12.18079849386773,1995,467,1,0,80.54456034101499,16608.69152466381
2475,7.665023447587388,578,300,1,0,90.22632830248648,10337.40712168884
1964,18.143115895814596,1773,348,1,1,79.69856010331102,7647.212467621006
1128,12.8873158440968,1229,340,0,0,77.07763979162806,18879.00833319296
4162,18.00175666907519,838,232,1,0,76.560785588496,-514.3416141191283
4675,8.938035432438861,556,435,0,0,75.39745916863781,-4356.682713576775
2598,7.585039182022109,1419,397,1,1,88.91540889761117,21405.580521343167
3076,5.270249714301945,646,434,1,0,82.12161367049312,18296.523124576644
3769,6.407969895897609,1245,319,1,0,60.77514313564606,7019.845968629515
2547,7.212059073299178,1540,357,0,1,71.66741180940916,-19458.020958204423
1332,6.182833435669544,867,236,1,0,76.43126252047307,7294.801727208856
4368,18.453189427132813,1208,343,0,1,70.94754286442115,1551.2835530661623
2153,18.67157461912646,1712,244,0,0,61.87907541931353,29932.651322360238
2316,19.06044008412566,747,398,0,0,56.23703578340324,15707.394465304225
2196,19.397912548635034,649,437,1,0,55.86561628568542,-96.72604801647958
4791,12.377525075299074,1213,328,1,0,64.81439516851208,12052.987563732731
3991,12.950369552374255,1736,380,0,0,70.1327576516524,18052.897568381173
4095,6.962456428603287,716,227,0,1,84.14388220378702,12175.633160100133
4170,7.0557805662808715,1529,499,1,1,99.24584746380756,13658.627367541145
2429,16.591346579841016,1169,266,1,1,94.86779682072984,20537.853227985863
1355,17.83593626212611,1360,441,1,0,90.68488907693106,20008.73419957335
1138,16.77071645946638,1918,443,1,0,90.68680351667768,24506.414155371567
2526,17.518637974924296,803,366,1,1,79.80324835184072,13718.873177440753
4897,9.148554731424497,1934,465,0,1,62.637983934135136,20771.21461847097
2197,11.990986764781034,902,250,1,0,73.59701046841391,15102.664491784162
1028,11.887990750930804,1359,308,0,0,57.127700647286176,6452.201037600894
1930,19.929251047125952,879,333,1,1,78.32153008867338,10240.353648024407
3543,19.237670301736486,951,366,1,1,51.150036077931574,1855.7985339110046
2013,13.977291596390092,1752,279,1,0,59.473256113788885,-2580.6746895257293
3702,7.0695969971104,1193,298,0,0,85.61473614098207,12906.387695422127
1827,8.878940579460156,644,352,0,0,63.84461769147997,20300.13456188188
1350,10.456423324726037,549,488,0,0,70.99811212756133,-1571.9525251309028
3601,18.098174895401442,1947,282,0,1,91.6030483613286,17950.556042104647
3024,7.559486855950664,1623,301,1,1,52.22790261757473,5948.143937671972
1298,8.296203749421576,842,430,1,0,51.13670199613918,14854.016768121792
2743,10.240770375047404,1381,451,1,0,61.44935746993071,6906.423290767261
2865,18.903652829800752,1389,224,1,1,84.22216850656685,25261.5741564535
2215,12.557181361645807,1536,256,1,1,61.806041766525645,6109.977604153531
2695,14.702540548963018,1261,299,0,0,93.18492034868424,24811.862515278604
3111,10.808349576052677,1347,318,1,1,67.59240993868741,23139.484333005075
1754,7.8278316666270005,1423,350,0,1,64.17555972793726,4170.389234013214
1769,8.342008061127203,1695,279,0,1,61.64565495230061,5897.831739644113
4735,17.04006830473819,1882,349,0,1,78.6985177455346,7183.713565988118
2238,18.402230574797574,1629,325,0,1,92.81556387431112,22488.66548489086
1833,12.396134838397174,688,488,0,0,70.30311542729739,-11791.188992255695
3213,10.354917911888847,1573,240,0,0,62.62584963938865,15093.441986351834
4614,17.117527047908936,1772,389,1,0,71.04331156527894,-4255.157535811923
2906,15.096421626213917,909,262,1,1,95.23948768961009,-4338.814770985746
4303,5.613109662284497,1914,404,1,0,66.72687909036259,-503.4093622250566
4865,10.261113483242159,1902,403,1,0,82.78739560122696,8714.291544335243
2564,15.232594673540628,726,378,0,1,66.48697661024909,-5244.37002150617
2218,13.605197304364658,712,304,1,0,83.73789148700723,-2358.275349849453
1505,19.67100963269334,1504,285,0,1,94.05053743446467,203.6201760905633
2357,17.991730673379358,1869,450,0,0,79.92793864354017,6656.1695959179815
4839,5.8960760859689145,918,203,1,1,97.3720989279745,7120.845837587471
3840,15.88653523508541,1607,383,0,0,80.07585953610236,465.17301929746463
4375,10.044899184957169,1418,380,1,0,98.74379467241627,35905.78938134644
3880,15.231240546289197,1720,499,1,1,86.18652229075937,7434.705329283502
2460,14.258368791370945,1276,215,1,0,82.63941547794686,-9799.211107733301
4394,12.545753887202617,720,293,1,1,91.49166304241548,19839.04872338685
4573,17.794243315093325,675,478,1,0,50.55463882848139,888.951236447313
3905,15.630347902147518,1083,355,1,0,62.86247318222934,-114.98236253105824
4985,18.343326717530097,1845,215,1,0,60.804531905953866,4153.05949733721
2416,9.224056236545739,1034,240,1,1,55.54490340246173,17151.143931626728
3853,10.22191286891903,1224,336,0,0,96.88933190928648,12643.948580802376
4670,14.329270247157032,1917,457,1,0,56.550106575008094,6795.778113418319
2172,19.49696656042604,823,242,0,0,63.14183341804647,6356.537885318097
1760,10.573731490057718,584,265,0,0,66.75819912034576,7021.18047311374
1832,5.4844047510123675,1519,407,1,0,81.23139820219704,15199.607999448595
2428,11.68831933132935,1386,444,1,1,88.37321215815538,1701.38807855099
1282,13.158943437935347,1950,442,1,1,80.23379959820994,20290.089034987875
4433,17.01481113049315,1791,276,1,0,87.44771942584968,4553.129810252149
1378,15.929007199949584,611,418,1,0,70.10621021435813,4113.249223129389
1197,19.469940210775043,1127,422,0,1,99.78891184596105,1384.2965217249289
4062,16.740241408346993,1448,220,1,1,58.50461622154347,13456.550102997262
4071,9.47942655601824,1249,346,1,0,69.98801044056908,24169.407110576103
1555,14.620704664702545,1921,276,0,0,91.60915071062792,11815.629646542471
1355,15.083617900948285,551,234,0,1,62.338009887481675,14323.968352017804
2563,19.970307722307844,583,325,0,1,87.54215077990465,5991.013566812562
4500,7.081068668401664,1211,431,0,1,68.21401968353838,29930.713514246334
2040,7.869882540356851,1230,286,0,1,58.87981376845697,15153.58439615844
3686,7.332704660130334,1240,387,1,1,70.16702323214054,-1198.4978958171014
1378,13.835901712489457,1328,244,1,1,89.23942532379621,2103.6737743556077
1679,7.029516083510302,924,271,0,0,55.59775737347867,66.80738536757417
3553,14.840115633568033,1544,415,0,1,75.80507763736873,7004.797730631926
2779,17.05661076296328,555,297,1,1,87.06782090484111,599.1632531036421
1898,11.491893863102906,1814,470,0,1,87.57860223182834,-3556.1759692262367
1075,13.410276228341964,1311,290,0,0,69.47933570552271,6285.01264548686
1230,18.69083124936936,1306,341,0,0,73.32191895918652,-16464.702052554952
2739,13.543488763662518,1508,316,0,0,92.83829732597931,26687.84813309196
1961,8.12908328052301,1154,201,1,0,60.418891973106426,10235.049070994468
4319,10.147906976650429,1506,242,0,1,99.62962338601506,30263.226588751364
3349,12.947687050092028,1407,270,0,0,70.9618585625857,-10.320187714740314
3773,7.323465282343774,1896,343,0,1,63.77256594721729,13543.383433903578
3262,14.18779753035304,507,445,0,0,50.12996757645165,12186.487607620547
4229,19.988691378260384,623,483,0,1,56.25115520580192,22386.81190357615
3116,14.788024474114467,1624,413,1,0,87.8254512116182,16559.600718120564
1392,10.586167160216618,1489,306,1,0,82.4615419907804,-1595.2842859149496
2108,9.976197375215937,1334,462,1,0,62.32532008748087,8770.158313337775
1266,18.974049839109128,1616,493,1,0,96.35015586175186,-4057.147464663898
2092,18.07271435867984,1908,375,1,0,91.78440030281914,20418.156667103376
1610,12.08537930298151,1265,306,0,0,63.4636915672217,12188.639807038988
2370,10.301218467504263,1603,285,0,1,66.50439359563813,22162.096627308
2008,15.656964253946787,1821,426,1,0,59.23768183894226,15492.93452797152
1961,9.717537133314242,530,281,1,1,82.1279424418804,12065.019076985036
3775,6.791048483788106,877,440,0,0,85.05687105074394,-5321.371023888756
4998,9.652283184522895,829,201,1,1,69.79405545767577,10034.059247955118
1672,11.514439731758028,1822,450,1,1,86.857935134435,19828.711007022983
3470,8.831170639740622,781,241,1,0,99.578332575932,2306.061323064214
4677,8.252205887565845,1535,280,1,1,80.59741036642141,4665.438983204509
4245,5.092102439970466,1138,461,0,1,82.46419278800016,19385.882729802914
2700,14.462641721060699,1371,396,1,1,68.6921192783841,10983.078988125737
3162,14.216734134741783,1198,447,1,1,50.52931775963995,20357.075870824883
3267,7.820378566560923,568,495,1,0,97.6960684582888,4426.021124193958
1030,19.154751077167763,1340,235,1,1,88.61723526994658,11609.981440518059
4594,11.143563527071372,522,302,0,1,84.77840631369037,5981.365662834973
2366,5.382191503644599,836,297,0,0,51.49052783917526,10097.999185853747
2400,8.296578758972654,926,344,0,1,87.95060724779538,28637.671469245382
2153,15.38101226406792,1344,481,0,0,83.50421215146878,17976.74163832571
1616,8.02429848215893,708,326,1,0,78.44530600360385,18527.66884169938
1538,5.808686883140842,714,482,0,0,81.18003548135661,-5107.406314124783
3786,14.265593320920093,1134,266,1,0,95.91830752936232,7331.705258016278
4073,12.775321858912745,922,346,0,0,50.3345197324726,7525.839070094349
1870,16.418987541476803,572,280,0,1,57.848608111052755,101.76268882784825
1100,16.589470828162128,1322,452,1,1,94.73785984341276,16143.088290108471
4604,19.399028806815934,1285,441,1,1,50.41053332517752,16046.90237842598
4129,5.855263160278081,1437,264,0,1,95.18180714395422,645.1039432736379
2412,5.584841297273425,1797,270,0,0,51.481592592354254,10983.13546325708
3739,19.80795572041491,1756,235,1,1,88.96688930732073,-401.0596304255687
1940,14.672718165454308,1564,266,1,1,94.54616055695396,3307.2290715800355
1340,15.73055809501357,788,282,1,0,80.62636292782811,12275.310928555831
3908,6.447230296027527,1054,369,1,0,82.0720526374227,21192.88938478005
2043,6.047190362725054,1793,266,1,0,52.52818659648395,-6967.681038080618
4326,7.403803909036565,938,297,1,1,60.54456093232986,14041.090305248224
4388,11.407934041962044,1837,492,1,0,94.9735889056121,23918.765885943307
1037,6.652642740994636,1917,449,1,1,91.18580113201743,-2848.8362622842888
1659,11.69500610661242,527,407,0,1,52.97738375256269,3323.6851803859413
3033,13.42303854652005,769,262,1,0,90.64925555013167,-11707.343375417
2560,5.004994518276619,1990,277,1,1,71.17422536733108,17605.7635246775
4457,6.713684461879662,573,229,0,1,78.03613338257303,23477.83059136912
2656,10.627927876518182,1173,450,1,1,55.42027289862215,12684.944972114256
3975,5.799946890452002,745,314,1,1,69.9322019567889,7328.521621787236
2049,7.002934599682101,909,418,1,1,71.74552569856671,20461.481744878787
1453,8.476945856839317,997,353,0,0,83.47441726382226,-2128.025804554437
2704,11.444021212514706,1941,420,1,1,82.87676516699506,29891.568645531042
2346,15.722557969050637,1511,222,0,1,77.44372401798483,12223.344569742238
3784,6.9903291773876886,710,413,1,1,51.57229933678454,5704.553386690649
4584,16.069378578639984,1291,347,0,0,58.07505324223526,11632.234323625322
1818,17.825910945758313,1746,407,0,1,58.01345863470715,12763.114593981494
1772,14.7721815032785,859,358,1,0,94.38662162719251,19125.83446398459
1012,5.6558854314169675,1081,366,0,0,95.08548375670121,13295.4913400665
3962,11.609805303911621,1543,262,0,1,90.32491274237208,22016.767643626492
4979,14.900990024502498,922,475,0,0,58.74396853277017,4593.524143566419
4631,19.677697019109686,620,222,0,0,92.00758119498569,870.2033718578614
1920,19.277125821038638,672,423,0,0,59.37971968011453,675.1901522745605
1824,10.935547316598782,533,400,1,0,77.73153484280044,13997.227653318194
3418,14.238966083376388,1417,482,1,1,86.69381774585051,16225.90631215189
2314,18.362227210423775,570,414,1,0,52.57805027277842,-4002.308760313599
3379,17.465693710642945,1044,464,0,0,79.89646575288815,-6103.526579316872
4677,12.191327511691245,1273,428,1,1,62.556676029231575,18544.109853920076
3308,8.91861996337435,1283,426,0,0,74.89282371490263,26118.040278933444
3017,7.056499201982494,1467,476,0,0,69.19511288183409,8687.534337462712
4861,12.319702326248887,1034,429,0,0,84.3289245863109,17681.09291412322
4942,15.842688130149337,513,414,0,0,74.45951658496233,-7807.748522141921
2228,19.54654569824399,1829,356,0,0,65.08151146383202,16808.762548741815
1696,17.927223572346335,770,212,0,1,95.51793721759273,4210.4185624624015
3734,8.063614328722425,1576,396,1,1,97.95268113278874,21242.02076469641
1949,15.796671902337048,962,310,0,0,90.0953824281155,27760.038589200427
3434,9.336518807876455,1022,302,1,0,79.03704979951046,18228.376752544955
4963,15.252088916503947,1269,302,1,1,94.22002429304655,4740.794640677597
3868,14.98708190691159,1354,369,0,1,80.08366449227896,-1434.4608664086009
3515,9.08645904388312,1291,308,0,0,57.44150476018293,-8055.270441231425
2438,8.515829303259297,1847,325,0,1,50.871368833620494,13085.0971666791
1068,6.559066438833888,942,434,1,1,86.29572835052156,1079.5333579538492
4543,5.758094552069401,750,347,0,1,87.62427144735005,-7091.30883934556
4175,17.876765882847067,659,370,0,0,96.291299353163,16536.029180396577
2781,5.747740919525625,535,200,1,0,91.21187581669207,11657.911694887243
4232,6.331117497876711,1379,239,1,0,81.97911848054733,18075.442107351988
3247,8.582780530522998,1721,436,0,1,59.51517177532191,2121.522657834632
3263,18.31487492693414,1973,206,0,0,79.7025241303424,20355.023884339134
2969,9.99410540633287,1901,362,1,1,71.73425789370849,11634.220634389028
1211,7.876993361848882,1769,489,0,0,61.6054234632613,-297.3304955033327
1507,15.733332436926426,892,356,1,0,89.95645538160602,10314.41370688168
3063,9.786046323030286,1727,313,0,1,57.47779430090769,8058.37380168694
2521,10.000499571142944,543,311,1,0,81.51695868435507,21556.346685294382
3931,16.08464893907804,814,456,0,1,80.53769587485856,8031.464949501689
1331,8.774792234124588,907,272,1,0,65.18069472616209,-12323.530148509219
3764,18.451400715584384,1394,392,0,0,71.4619570524882,12348.845698846791
4948,13.42132516997518,705,472,1,1,55.828586652893726,35130.3693445229
1550,13.06747566758621,1764,423,1,1,51.276645885071446,2486.8229246187093
2624,8.971283525993144,540,293,0,0,50.65093963703923,-10509.908883151029
1941,17.526415101948885,1087,406,1,1,58.71612930337467,26302.66529379198
3303,13.59124326307252,1213,369,0,0,93.34865340370365,-79.7845351151791
4039,7.33274821857839,1886,355,1,0,76.13043692888968,16842.0161138359
4837,8.094473558671439,1397,443,1,0,55.85579763692331,-1132.671027332859
1727,12.023838632309655,594,202,0,1,95.27475423633206,-538.9104114033325
1879,16.69462733624583,1039,419,1,1,78.44443837073491,4036.426896222434
3862,19.089429104254403,1667,204,0,0,51.39427642999671,12688.757846846987
4243,14.952479455654203,558,393,0,0,88.13644575206544,-4937.254797193403
1648,12.592148743374473,1353,253,0,1,73.67175765980913,11153.15232157342
1999,8.76097966268037,1008,499,0,0,76.64315834347532,-4523.59893439005
2521,15.093019406836245,1012,408,1,0,80.66134278101494,10220.203595132696
3518,19.73359633780261,1298,275,0,1,54.72251971833087,5577.125330008972
4455,12.143337133088526,1545,417,1,0,97.38700930989147,11092.649697152467
3737,7.432128183348431,1237,317,1,1,62.769623055748035,8225.249890546052
2612,6.550108721812679,1727,479,1,1,81.09161112800768,21958.432826934648
3747,9.038842738984721,1198,279,1,1,92.7781483195061,22098.707729750273
3554,13.541630285318652,1386,386,0,0,66.59587675221334,4793.250195627759
4039,19.202079516369935,970,207,0,1,81.37764799087945,4408.199872313198
2009,9.487476245962199,783,290,0,0,99.44385733818851,25844.746797039123
2550,9.580867570574068,871,409,0,1,92.58996082259173,12579.842554916664
1803,12.217694886682885,1855,457,1,1,88.96423417885791,19335.234569915236
3878,18.77813502648783,1550,240,1,0,71.96501005912879,25016.032994534475
4396,11.285825758836339,1354,414,0,1,72.56347697317855,7640.599152954752
1213,8.348440877913998,628,383,1,1,74.27699467491357,22226.620121497537
4279,7.4469637247265705,1903,440,0,1,84.52158094442478,-4886.532487726989
1168,11.855230539087225,1006,305,1,0,57.216861341839504,25095.376894972447
4401,17.010161535952243,1618,221,0,0,93.05140124775036,4510.30652482879
4351,9.370286070865845,1077,444,1,0,50.90395220915873,14967.824869456283
1977,12.687839588459642,1700,473,0,1,58.4996569852331,16033.7140436154
2328,14.045124086338236,972,278,0,1,74.09071762015863,2698.7092377068966
1145,11.75705617486846,1507,222,1,0,62.60584697662891,20890.947476958987
2798,7.875353620299341,1798,310,1,1,68.27908492416447,24688.543245895133
1515,18.826185169022832,1167,329,1,1,66.6291545968717,7576.915260895335
4161,13.48173852851726,1946,459,1,0,63.44823663424847,3315.112420913136
1452,15.937015758708283,819,353,1,1,69.01381780160851,21338.438451831713
1059,14.540645081568993,557,218,0,1,75.26441846914666,8431.023789484352
4382,19.970720325913604,772,248,1,0,73.8179400658728,19605.161481768457
1527,11.84465201657984,1721,273,0,1,90.59611965573804,-11516.491576180699
4298,11.374585599486402,1602,413,1,1,65.40725300386549,20146.96912552414
2023,10.402097991350093,1481,252,0,1,64.09552375524689,6096.53397569802
3521,10.424426890103941,540,389,1,1,75.2224395114639,7761.288202133056
2564,9.13655316075855,1237,328,1,1,52.39671731280635,20339.70560068304
4734,19.709451877198205,1768,343,0,1,55.59051467320896,-7945.3195802921255
3804,18.061730514528676,1546,447,1,1,90.1543993961469,4303.30634672491
3829,9.750095074358242,1208,379,1,1,74.68547309336468,16213.918055402439
2102,9.578435669747535,735,206,0,1,53.3267691001456,-8750.427833158401
1432,6.5530098077758225,625,490,0,1,72.0191461982855,8540.97176942564
4872,18.155462907642395,1277,405,0,1,69.91321845050359,-3167.5737592493842
2176,10.576490762399091,1335,267,0,0,62.30672409079989,26899.280213683604
4860,13.589230882176917,639,342,0,1,68.60516226707315,13171.075620999014
1400,18.50566593321397,1378,307,0,0,59.41777015459175,12924.801829404447
4350,11.121509727113086,893,384,0,1,72.45297826341765,-1261.0025642765268
3104,17.103020651342625,1327,439,0,1,70.42640557497364,7759.755594274272
4050,11.454284393731356,626,350,1,1,80.37501751605443,5978.112006301162
3233,15.51411408526629,1637,410,0,0,97.10521088515095,13797.302198362346
3445,11.467766107882717,1336,277,1,1,59.27312548427791,20218.40841281935
1604,10.891387018320389,1024,427,1,0,70.87204658710428,6136.856341610901
3835,19.860638593428618,1751,446,0,1,78.11102658648991,10610.719706220678
3205,14.185247630053626,645,301,1,0,77.34956219301876,4542.963853134003
2810,10.510867724344688,1686,413,1,1,83.06703152372958,31446.550625307627
4764,8.867292156302268,1234,338,1,0,63.39651896093117,1012.9772184836092
4430,5.596495553444246,1227,385,1,0,81.72753964353964,-941.5712309002902
2463,15.598495103730905,668,367,1,0,60.05850716200155,8215.436347340048
3636,10.58236142292893,1648,257,1,1,56.27277729254113,8858.33193461883
3513,17.31881245668147,799,318,0,1,91.58225001128518,-3425.8684093270986
4734,10.45802690933478,1773,287,1,0,73.68699537920114,18986.5386912479
3493,10.599937886375454,1437,321,1,0,69.8638663028586,1234.7100787768177
2773,16.687715096101343,1021,443,1,0,96.42573199587392,8099.552952492915
3848,12.341999851289806,604,266,0,0,85.48786942500814,4186.898429760135
4814,18.273421559020893,1117,493,1,1,83.8564386211618,8276.521643544424
4559,13.85203635056828,1468,329,0,1,59.7129863550575,2372.9532049976606
2553,8.609672202715647,1005,239,0,1,60.462910439830694,714.3892934354353
2096,13.524077814500503,801,411,1,1,74.15506779374411,4281.183681766945
1928,5.060025139020531,1152,255,1,0,82.61518843260329,28066.968185408747
2951,9.685960620780788,1753,399,0,1,69.76362604112583,-3337.8343012974146
4772,8.11928510746716,563,490,0,1,53.20926338989412,11373.108365389879
2973,14.81281783404402,1089,306,1,0,84.15144658270732,-2642.475625537647
3064,7.040578752497075,731,394,0,0,88.68756287762315,8408.830086534113
2554,9.351461701422096,1706,321,0,1,97.2151238283713,13085.890808239945
3778,9.96962831485093,818,294,0,0,70.43838623070609,10021.903954898895
1325,5.049398432958273,1328,486,1,1,62.90240277301417,28311.998926611013
1994,5.701498523792504,591,324,1,1,96.29040027319024,19133.049933675356
4703,9.666891919662842,1460,325,1,0,85.75694207886096,12907.31128111296
1612,8.335346797878683,563,235,1,1,53.19931512934711,23594.439909047174
3593,6.753601079227334,1343,416,1,0,79.00136702990521,2416.2809578292254
1595,7.312424845309369,718,202,0,1,51.42633297081556,-3379.293187997261
1920,17.533054420701294,1203,229,1,0,61.326201485212145,25419.610002963385
4779,15.249793632690539,1118,454,0,0,53.5476444595258,7798.771070262808
1841,12.261762965024747,746,244,1,0,60.24456884871471,14746.470048116085
2225,18.633121643553988,1463,376,0,0,74.49613515292963,-4150.155432616098
1343,5.443291864124278,1996,421,0,0,64.94332424235606,5498.924742233142
2876,10.174024039157292,1513,312,1,0,54.400631530203285,27434.564551726042
4594,17.35075576256088,556,321,1,1,74.10301533021448,-11598.475961303544
1858,14.42433491877982,1568,474,0,0,85.42441662773587,9609.740969833945
2423,19.725311517379804,1609,431,1,1,52.65626430163143,21945.65550297015
4289,19.16772384932314,1561,448,0,0,94.12012287961754,-9807.188779896604
1444,7.549137366124755,681,302,0,0,82.65349171304506,6107.386470846916
2788,19.579804957935075,663,375,0,0,75.97207377878685,-20245.287414417384
1221,19.18302178961109,1256,435,1,1,69.8158428494798,5235.304770884658
4454,10.604164176105236,625,481,0,0,69.6643861327828,7974.531842590435
4952,19.74320437533429,1730,444,0,1,66.77793903337735,12435.440046467767
1591,5.537662284868411,766,332,1,1,55.786467741572025,20298.579894399307
2030,14.911258323699473,853,358,0,0,53.9620943711043,5626.938114048924
2295,8.99221706396613,1934,479,0,0,65.4415142572696,12359.465961909018
4810,6.941946448929794,1645,221,0,1,83.35320221841704,20159.600790818855
2017,13.6630238741577,1109,301,1,0,64.41971787977923,4903.207336730764
3063,9.595254622777915,968,349,1,1,90.61324763165825,11716.254635368943
2447,15.002380157167265,1300,256,1,0,69.014532259062,-2894.6157179981674
3045,13.099715781716304,632,357,0,1,81.5596792400554,42147.270324018275
1523,10.888841013629893,1902,394,1,1,71.59567210249008,17948.30395282239
3850,7.727332419723469,1511,366,1,1,74.89132458638584,7544.744652997036
4824,14.018752962082651,1348,393,1,0,62.50802849383886,25973.88660741238
3068,17.438459442133276,1519,459,1,1,75.69345391728915,30568.538789869686
4761,14.000067027639219,817,399,0,1,55.53265351717616,1772.6794769955595
3275,14.157838336605286,1210,204,1,1,69.33837905397274,5942.208244276529
4055,12.677560462216524,1648,499,0,0,72.41504818921112,27610.816985695237
2808,10.823601759924376,950,290,0,0,85.19979727558464,-3297.662206919853
2311,11.861870624503194,1731,223,1,1,70.01105889373511,19774.371865808163
3856,19.843126356801232,1823,435,1,1,83.27180028618969,9389.827273563034
4205,16.245027531579353,1132,434,1,1,58.73080656015828,19255.449890481985
2306,11.458391959699917,641,425,0,0,51.261302301648875,10571.588927851848
3451,11.859445999317806,1503,227,0,1,75.29737354908315,14702.058435695144
4736,12.494480116246134,1997,351,0,1,73.6935391300853,18063.05705594512
2089,14.889712915682193,1358,445,1,0,83.48762475038282,-1276.026242288628
2672,11.98937351323272,1068,204,1,0,65.67726312708625,10625.482282959736
4675,15.292686776588651,803,212,0,1,51.49326796096071,8355.191924677412
1436,9.937817099717718,1156,254,0,1,86.17848024237745,3621.3518414438204
1828,11.159594480316859,1143,485,1,0,97.11057973411405,1800.4916581299512
3981,17.960796870557708,1092,301,1,1,69.71317735971155,2200.4365026388978
1258,9.93358482052314,529,413,0,0,80.55638902829921,12421.91725671006
3003,19.466550997625024,1900,312,0,0,77.23436062382308,10347.054511694478
2989,7.587574204773394,1864,289,0,0,78.30007292705915,2916.291364888799
1102,8.62519723560759,1732,470,1,1,93.36881067234697,21257.463269460783
1992,11.955196261323618,1766,446,1,1,86.8168386151497,23935.99756774229
4638,16.961130890830546,1194,229,0,1,88.48932060538198,7499.574348377901
1768,15.973632164425005,657,227,1,0,54.50187526721727,-1103.4815905026862
2124,7.616990264215846,645,267,0,1,57.33537344160144,21184.38854120094
2221,8.550275389517553,839,342,0,0,83.16523088306731,24665.47544895293
3860,13.628944835762562,1365,233,0,1,77.02288926208828,23484.168154550556
3273,9.427471179480545,591,426,0,1,88.7139160196781,6086.790211836162
3990,11.334879867194052,828,402,0,0,54.653665989994444,-1347.8763700335958
3510,12.298912632305434,671,260,0,1,78.32435605832686,-12084.772235721717
1236,13.91369008025607,1201,390,0,0,74.30346986049551,17497.083347577114
4097,8.76576986658898,1554,201,1,0,92.73434382790505,294.24486906715356
2144,7.447102153324393,1120,317,0,0,59.35744864198365,-569.809469010569
4981,10.978450816910396,771,251,1,1,67.43565696502941,7385.992577381645
3553,6.230393372834001,1618,214,0,0,57.52357304195371,18856.712977605184
4253,12.901477566363685,1488,483,0,1,72.58662497433053,-17530.36775290453
4782,17.594077388524614,576,295,0,0,94.07029063098298,6214.386072735428
3861,6.784634891490779,650,297,0,0,83.51667388639264,25227.183166202885
1766,6.690957981942935,641,254,0,0,87.21493913070236,361.3859084336791
3681,6.203266983010282,730,477,0,0,54.666843907758675,13186.456977483293
4614,17.71791934642853,1453,444,1,1,72.6012967315292,6397.53936286135
4386,6.210573423922446,627,237,0,0,91.93351781828268,12064.374128487952
1990,19.75193053076604,1359,319,0,0,91.87398043091363,4643.514586781284
4868,10.374969410691769,1195,457,1,1,99.40100970559942,2584.344012719979
3665,9.931432387137153,996,339,1,0,76.30204145469662,15026.231468251957
2759,6.374476281455738,1803,382,1,0,50.10357145927038,15888.490697261903
3320,13.784618189576253,1309,412,0,0,94.95302479549876,8400.09731059963
4981,13.788233185291876,630,325,0,1,97.80983576222229,23264.427256672123
3279,12.40708740935214,1984,339,1,1,96.38731017894031,15029.279868266556
4491,9.665302208238256,768,308,1,1,88.59556285084506,15375.012536285867
3815,10.52871335098132,1117,208,0,1,60.59574754519889,3961.4724480156174
4513,9.807550905106071,1461,231,1,1,56.952853751152546,22255.117009508038
1495,11.392196124207528,1783,434,0,1,85.04430017384006,-1390.90100049974
2047,10.12682158221839,1574,272,1,0,57.02115043021006,13021.921560425133
4180,15.13275979797875,1656,335,0,0,97.66578324663824,6102.395848739073
2726,9.436797085209047,1308,453,0,1,72.29138853916919,13570.112260077369
3549,10.262573472416811,1528,315,1,1,51.54075299936525,5888.030221543685
4930,11.531898271837221,1147,355,0,0,57.52968002639867,13476.425030822264
3072,5.059427514063504,1237,281,1,1,64.52405897425311,14228.113895457693
4258,12.381238613313378,1001,306,0,1,85.18773509685627,23263.00401607479
3335,8.837297047894019,1707,428,1,0,86.86461623993368,-4552.859390392812
4699,5.842256810367768,908,491,1,1,60.651260157692484,1926.836398723628
1337,18.665319481471926,1614,316,1,0,82.42777657630333,3291.6539027305416
4949,9.83628100830398,1959,487,1,0,51.59136841935533,16579.471925502956
2937,11.391278955090563,1319,412,1,0,55.142646257548655,13673.701821948274
