Customer_ID,Age,Income,Spending_Score,Location_Latitude,Location_Longitude,Sales_Rate,Education_Level,Marital_Status,Employment_Status,House_Ownership,Family_Size,Online_Shopping_Frequency
6067,23,61616,81,-5.62480912180547,-121.51057081887365,310,PhD,Married,Employed,Owned,2,16
6068,66,72134,92,-0.10879214920817049,103.34019450446385,481,Bachelor,Married,Unemployed,Owned,5,42
6069,60,111225,94,-66.93210277863612,86.81496238283711,51,Bachelor,Single,Retired,Mortgaged,5,31
6070,65,26083,40,55.03244793775349,-115.78499930300744,60,Master,Widowed,Unemployed,Owned,3,24
6071,61,32598,87,21.069764298757804,-28.141631073074223,72,Bachelor,Widowed,Employed,Owned,4,6
6072,64,102476,46,-65.63123220429792,-27.807148499722786,128,Bachelor,Single,Unemployed,Rented,2,19
6073,40,137707,88,-22.680113935392725,93.58713298988948,307,Bachelor,Single,Employed,Rented,3,28
6074,21,112416,93,55.873787892305415,121.55792607937997,62,PhD,Divorced,Unemployed,Rented,3,18
6075,44,22580,4,12.303908277591717,-145.88095629910643,305,Bachelor,Single,Employed,Owned,2,10
6076,35,142834,38,-70.44321975607252,22.668924565513038,179,High School,Single,Retired,Rented,2,32
6077,38,132148,63,-22.900131757928392,94.2294588943987,28,Master,Widowed,Retired,Owned,3,49
6078,45,77395,29,-46.31500827796777,103.02861386345705,240,PhD,Divorced,Retired,Mortgaged,5,14
6079,52,62321,19,3.1437996576707405,-126.7223312050528,420,High School,Divorced,Retired,Rented,2,30
6080,39,29386,91,61.805003196958125,9.181851534285869,232,PhD,Widowed,Employed,Mortgaged,1,12
6081,57,73171,29,-11.471915735204433,128.72113429057305,153,Bachelor,Widowed,Unemployed,Owned,2,47
6082,40,39522,35,-11.99843453370184,-65.3333124292977,420,PhD,Married,Retired,Owned,3,18
6083,20,85532,70,72.96316241886666,-26.95791639175303,333,PhD,Divorced,Retired,Mortgaged,1,5
6084,57,111760,23,13.713374251309034,109.56906408107966,444,Master,Single,Unemployed,Mortgaged,3,27
6085,67,34635,46,11.914395731533233,-147.84497237384556,7,PhD,Divorced,Unemployed,Mortgaged,4,21
6086,27,20671,44,-42.85621946242991,129.41758436003215,65,PhD,Married,Self-Employed,Mortgaged,4,27
6087,42,53545,48,19.390094610682738,-67.98358197690875,457,Master,Single,Unemployed,Rented,5,15
6088,69,74079,52,13.663884135131354,-179.47788602719422,123,PhD,Married,Unemployed,Mortgaged,2,49
6089,66,46855,8,-18.566735338464483,-95.70270777971102,476,PhD,Widowed,Unemployed,Rented,3,32
6090,25,55790,55,88.32520186185249,-147.77976927761767,36,High School,Married,Self-Employed,Mortgaged,1,49
6091,28,71012,66,68.74037369065562,-146.74143348135212,238,High School,Widowed,Unemployed,Mortgaged,2,40
6092,22,137827,77,44.925532213826784,69.42086429133292,478,PhD,Married,Employed,Rented,5,44
6093,62,132121,40,6.722205914340094,-102.96851916993667,73,PhD,Widowed,Retired,Owned,3,47
6094,54,149051,85,-6.829235658966553,156.50725067171368,30,Bachelor,Divorced,Employed,Owned,3,25
6095,62,34260,31,-56.718468859824114,5.920036772869452,227,High School,Widowed,Self-Employed,Owned,4,22
6096,55,85139,48,-34.967254677367734,-14.36462713622933,303,Bachelor,Divorced,Self-Employed,Owned,5,0
6097,46,21074,61,49.31294396817785,-23.65793344074541,347,PhD,Widowed,Self-Employed,Rented,3,28
6098,22,62676,52,-8.325188291240735,69.33155028178746,285,Bachelor,Married,Self-Employed,Owned,4,7
6099,26,29475,38,68.80851298251025,-17.185405491500973,5,Bachelor,Married,Self-Employed,Rented,4,41
6100,65,98414,91,-63.37599545780482,-133.70387175893094,65,Master,Married,Retired,Rented,1,38
6101,19,35120,36,1.5024772824545636,136.86198503067237,235,Master,Widowed,Unemployed,Rented,5,2
6102,18,43147,87,26.453823123835576,-25.777674386762868,115,PhD,Widowed,Employed,Rented,5,12
6103,57,21986,55,3.032722135426681,-153.3583527481791,453,High School,Married,Employed,Rented,3,19
6104,68,129129,85,70.06084048529769,10.571755499193983,319,PhD,Divorced,Unemployed,Mortgaged,1,42
6105,47,52430,13,88.12139072924515,53.04486904405323,246,High School,Widowed,Self-Employed,Rented,2,4
6106,28,127497,37,-69.14976149855345,-80.79031290320692,349,Master,Divorced,Unemployed,Owned,3,44
6107,45,75479,47,-66.60811726615421,108.12254676258323,440,High School,Widowed,Self-Employed,Rented,4,11
6108,61,102966,90,-66.54165955917821,61.11930457345093,17,Bachelor,Married,Retired,Owned,2,47
6109,29,22176,71,32.611877292694956,54.12282093519602,383,Bachelor,Divorced,Employed,Rented,2,16
6110,56,104258,22,-22.918302810749182,-28.50301696759408,307,Master,Single,Employed,Owned,3,13
6111,43,128351,39,41.9966390278631,166.2895085080636,369,PhD,Widowed,Retired,Rented,1,25
6112,30,135188,87,-17.015134880343837,-81.29189953827085,37,High School,Divorced,Retired,Mortgaged,5,29
6113,25,104153,58,22.96920983977145,27.973980365562937,344,PhD,Married,Self-Employed,Owned,1,41
6114,45,81918,30,48.57444102220083,-68.74014330985767,372,High School,Divorced,Unemployed,Owned,3,44
6115,47,148570,18,8.678863917885707,88.12971106975942,381,Master,Single,Self-Employed,Rented,5,31
6116,26,47115,18,7.110646281001095,-162.79506580675627,219,Bachelor,Single,Self-Employed,Owned,2,29
6117,56,122912,74,-74.1178214485858,-163.47820756498228,137,Bachelor,Divorced,Employed,Rented,4,11
6118,48,97442,39,-16.059286276301734,111.90994902676488,246,High School,Single,Self-Employed,Mortgaged,1,35
6119,38,60002,94,8.23988758048877,-23.663462017078416,38,PhD,Widowed,Unemployed,Mortgaged,5,18
6120,64,77124,26,-6.843451380046204,-57.17518034387194,251,Master,Single,Self-Employed,Rented,1,43
6121,51,26610,71,72.14076003391659,38.709670383121846,53,Master,Divorced,Employed,Rented,5,24
6122,48,128828,7,73.17551378150807,72.68376379283049,397,PhD,Divorced,Unemployed,Mortgaged,4,32
6123,69,69752,69,57.945128505977124,-107.56751513601363,346,Bachelor,Widowed,Unemployed,Owned,3,41
6124,42,148416,65,-22.446346432838396,-113.24475309429664,309,PhD,Widowed,Employed,Owned,3,20
6125,29,98947,46,39.11384730375619,164.93426919355733,203,Bachelor,Divorced,Employed,Owned,5,1
6126,18,138972,18,-18.848077007470238,32.27915029844496,375,High School,Married,Self-Employed,Mortgaged,5,36
6127,39,94716,13,-48.133152184363375,-39.558068174063465,472,Master,Widowed,Employed,Rented,3,20
6128,57,67993,25,-28.27752416084131,108.51901008102232,375,High School,Married,Retired,Mortgaged,2,25
6129,54,30073,8,-77.2263660086036,9.057225160050194,481,PhD,Single,Employed,Owned,2,31
6130,64,57251,74,-30.280048379163503,-93.00138826515071,49,PhD,Single,Retired,Rented,2,26
6131,18,116496,32,-7.066400892989108,-105.57528996903342,122,High School,Widowed,Employed,Rented,4,16
6132,18,91437,17,81.9865610605494,-37.13066417886418,326,PhD,Widowed,Retired,Owned,5,3
6133,59,58897,79,-33.586094480467516,129.56250969355665,419,PhD,Divorced,Retired,Rented,1,38
6134,59,70906,79,72.44163705699373,-157.87875022406678,16,PhD,Single,Employed,Owned,1,14
6135,38,71616,48,-48.80551035177053,-101.33063972828526,269,Master,Widowed,Unemployed,Mortgaged,5,32
6136,32,128719,63,-55.625598403335104,141.5346547869329,236,Master,Divorced,Unemployed,Rented,3,13
6137,34,24482,40,3.4191821577896917,-136.17555517106982,121,Bachelor,Married,Retired,Owned,5,25
6138,39,127990,84,31.052046473533068,46.66525857510061,139,Master,Divorced,Unemployed,Owned,2,46
6139,55,110964,15,-82.02019485558934,-103.13590747643096,87,High School,Single,Employed,Mortgaged,2,1
6140,52,92936,99,-50.20814429150099,38.11206510427979,130,High School,Divorced,Retired,Rented,1,19
6141,62,59574,6,-7.976940029763043,-42.08249993607643,252,Master,Divorced,Self-Employed,Rented,5,25
6142,33,143331,94,-30.419219523027337,-143.39631728484292,350,High School,Widowed,Retired,Rented,1,1
6143,25,63284,63,38.271794282697925,29.691024319478288,275,PhD,Divorced,Self-Employed,Rented,3,47
6144,64,92932,8,2.008907287437026,65.89538895045095,360,Master,Single,Self-Employed,Mortgaged,4,1
6145,34,27338,95,-61.13536099129796,64.89814282768901,301,Bachelor,Divorced,Retired,Mortgaged,4,47
6146,34,62718,32,71.0037682767163,49.33238726617546,430,Bachelor,Divorced,Self-Employed,Rented,3,16
6147,43,32500,45,-37.276978412995284,0.0809211367964906,47,Master,Single,Unemployed,Owned,2,17
6148,30,31545,52,41.60359961359623,7.010142069357244,433,High School,Married,Self-Employed,Rented,2,47
6149,34,81480,79,50.384840238973766,48.83043953086545,79,Master,Married,Unemployed,Rented,2,3
6150,55,25241,82,83.36838604609838,68.49337022879078,298,Master,Single,Retired,Owned,1,16
6151,34,109314,13,-0.2686560256617554,55.75562597929863,417,Bachelor,Married,Self-Employed,Rented,1,32
6152,65,42821,24,20.850392783597783,31.300403368842638,364,PhD,Divorced,Self-Employed,Owned,4,22
6153,31,24695,40,-29.722267173683925,-123.89796547051738,425,PhD,Widowed,Unemployed,Mortgaged,2,12
6154,62,97066,14,32.07227281417197,-104.17804614256977,375,Master,Single,Unemployed,Owned,2,6
6155,23,132616,92,-6.590972544062453,-86.3193524272746,453,Bachelor,Divorced,Retired,Mortgaged,3,40
6156,52,137276,75,-11.222574349603988,151.0781965515008,342,Bachelor,Widowed,Retired,Rented,4,45
6157,63,34318,70,63.984155240898986,93.38223304690797,219,Master,Divorced,Self-Employed,Owned,1,0
6158,31,70934,62,-80.96960817023604,19.03205503327615,111,Master,Single,Employed,Owned,4,39
6159,64,42331,89,68.75323700973632,-89.25950572414314,227,Master,Divorced,Self-Employed,Rented,2,41
6160,25,141282,61,63.37257080914026,-140.07905163209838,275,PhD,Single,Self-Employed,Mortgaged,2,30
6161,32,72672,1,1.1459256411220338,143.55332135279087,256,Master,Divorced,Retired,Owned,1,35
6162,44,111891,89,-1.7634862429869145,141.35976569625012,39,Bachelor,Widowed,Retired,Owned,1,24
6163,30,96860,66,-24.874673753611773,-140.14958554955103,135,Master,Widowed,Self-Employed,Rented,4,44
6164,66,113685,32,88.95128250271219,106.99799979473858,295,Bachelor,Widowed,Unemployed,Mortgaged,5,49
6165,48,88754,13,-69.98952010430858,-19.207775048431444,98,Bachelor,Married,Retired,Rented,2,40
6166,52,105677,33,16.238742413149254,-63.37190418100556,34,High School,Divorced,Self-Employed,Owned,2,39
6167,23,122320,32,32.702686220235066,86.07763303513457,475,Bachelor,Divorced,Employed,Rented,5,29
6168,22,22837,56,78.17940147905,41.158634781863014,428,High School,Widowed,Self-Employed,Rented,4,37
6169,39,145261,24,50.43662943421708,100.81083873360143,453,Master,Single,Employed,Mortgaged,3,20
6170,66,140688,91,25.89249650607843,-153.24161017214266,68,High School,Married,Employed,Mortgaged,3,18
6171,40,134616,4,-68.97378297381792,-65.30867281531569,191,PhD,Divorced,Employed,Rented,2,15
6172,42,125338,88,-22.72796697033587,-65.04593384997513,199,PhD,Divorced,Self-Employed,Rented,3,32
6173,51,60077,23,-65.00850434136265,-61.288886776404425,48,PhD,Married,Retired,Rented,4,46
6174,43,99915,29,68.61829184379246,0.8927541517699638,259,Master,Married,Unemployed,Owned,3,5
6175,64,24239,98,44.93180800145572,-78.11503089085895,213,Bachelor,Widowed,Unemployed,Mortgaged,1,41
6176,22,130432,21,46.35662162350127,-20.021900368492908,162,PhD,Married,Self-Employed,Owned,4,36
6177,43,106348,30,27.40617319923794,-47.600066478450316,113,High School,Widowed,Self-Employed,Mortgaged,5,7
6178,37,49669,90,1.2678366486077408,84.70657728738405,137,Master,Married,Employed,Mortgaged,2,0
6179,23,68624,20,-63.0052092965705,37.26028644301803,317,Master,Married,Retired,Owned,4,12
6180,23,95147,16,-30.654920393090684,55.30659563423356,404,High School,Divorced,Self-Employed,Owned,3,25
6181,67,24150,67,-65.3551573541597,-104.18979813024801,424,High School,Widowed,Unemployed,Rented,4,15
6182,35,144210,49,40.48436571342177,-62.819220482319835,381,Master,Married,Self-Employed,Mortgaged,5,48
6183,21,31109,58,-61.1588203160391,-172.38043885965325,12,Master,Married,Retired,Mortgaged,4,38
6184,34,119750,44,36.38043903090339,-140.98510537445884,359,Bachelor,Divorced,Retired,Mortgaged,5,46
6185,31,46016,25,34.60597012726285,-84.58047648400056,238,Master,Single,Self-Employed,Rented,5,45
6186,31,31936,23,-7.325193781568004,-156.43306033127243,284,High School,Divorced,Self-Employed,Mortgaged,4,27
6187,30,31036,59,-65.65884225875058,36.94766412769289,176,Master,Widowed,Retired,Mortgaged,2,48
6188,24,59236,1,-33.3358512958734,179.32684173257712,225,Master,Single,Retired,Owned,2,22
6189,61,34021,97,-32.38324036640074,-143.70652293646015,458,High School,Married,Employed,Owned,3,6
6190,32,140478,15,36.06932396579282,115.64287656093546,75,Bachelor,Widowed,Self-Employed,Rented,4,23
6191,36,56943,81,-69.52625650552962,-137.22615098454702,135,Master,Single,Self-Employed,Mortgaged,4,45
6192,60,133694,98,59.232356318896336,61.169046766717,82,PhD,Widowed,Self-Employed,Rented,1,7
6193,64,123384,81,46.98131223346451,51.53673710124616,83,PhD,Divorced,Unemployed,Owned,2,44
6194,61,101007,52,-56.464754728630695,144.97809653203177,142,High School,Single,Employed,Mortgaged,5,0
6195,52,133197,58,39.4495887202001,-138.97957907501555,209,High School,Single,Retired,Mortgaged,1,3
6196,34,70016,41,30.332372664207924,-66.43999221051679,215,High School,Single,Employed,Rented,4,42
6197,52,43244,44,44.66174401996673,-147.31928627231315,403,PhD,Married,Unemployed,Mortgaged,1,40
6198,36,83027,4,-55.992860019234996,-33.34200271040382,310,High School,Divorced,Employed,Mortgaged,2,18
6199,37,134313,77,-61.63374201183565,148.17354248068017,255,PhD,Single,Unemployed,Owned,4,21
6200,53,143351,68,-47.43288253390424,101.3483343822682,188,Bachelor,Widowed,Employed,Rented,2,35
6201,52,58985,7,-24.143093433184376,80.24403616031492,493,High School,Married,Employed,Owned,1,0
6202,49,123976,46,52.859696586444215,11.889901750572733,247,Master,Divorced,Employed,Rented,3,18
6203,65,21502,9,42.82630874619301,138.05486724078827,255,Bachelor,Divorced,Self-Employed,Owned,5,28
6204,61,73836,87,76.58128661013598,-18.2009526331218,323,PhD,Divorced,Retired,Rented,5,18
6205,57,119714,33,-79.44667936224923,-126.11315984377023,162,High School,Divorced,Employed,Mortgaged,3,42
6206,41,23770,33,-87.91986941744659,121.53068032348051,345,Master,Married,Self-Employed,Mortgaged,3,5
6207,34,62865,84,35.844989346143834,-79.33020190137835,425,PhD,Divorced,Self-Employed,Rented,3,24
6208,24,73811,4,-39.728250757050176,-160.6919252311987,415,Bachelor,Widowed,Self-Employed,Rented,2,38
6209,60,24001,65,-29.865798803912845,-134.6263089592351,167,Master,Widowed,Unemployed,Rented,4,22
6210,67,80848,34,8.424364664612199,39.261209829893346,78,Bachelor,Widowed,Employed,Rented,3,0
6211,18,72635,91,-71.56563783717627,38.5495070116221,485,High School,Single,Retired,Mortgaged,2,14
6212,52,40946,85,25.684994978648945,-86.33405841046759,436,Master,Divorced,Employed,Rented,1,24
6213,49,86134,88,-31.473459678392963,81.78485326055244,175,High School,Widowed,Employed,Mortgaged,1,3
6214,53,115852,79,23.8887223741785,98.51045594383237,20,PhD,Divorced,Retired,Mortgaged,3,44
6215,30,111103,99,60.12124435320945,151.38094540810255,96,PhD,Married,Self-Employed,Rented,1,43
6216,23,112044,64,-59.19995999926266,30.57749952416532,481,Bachelor,Widowed,Employed,Mortgaged,3,0
6217,31,63744,25,77.55715672461363,100.5924110931262,180,High School,Single,Self-Employed,Rented,1,39
6218,54,137729,55,5.52386539123988,91.11588471778816,95,High School,Single,Self-Employed,Mortgaged,1,20
6219,65,142848,9,76.1269977313143,-87.18874255181056,71,Master,Married,Self-Employed,Rented,4,42
6220,32,59159,17,-52.60858520367994,-68.31866594244264,190,PhD,Widowed,Retired,Rented,4,9
6221,64,115812,21,18.821279628762767,-7.746337528966279,389,High School,Married,Self-Employed,Owned,1,1
6222,21,43671,60,-17.300318881751153,-173.14597168947054,441,High School,Single,Employed,Owned,4,16
6223,57,36450,13,49.35999440808237,-72.93680166321953,132,High School,Single,Self-Employed,Rented,3,12
6224,33,34908,3,19.063609778393342,-9.402165596074326,139,PhD,Divorced,Unemployed,Owned,5,26
6225,45,77275,68,-0.9872177475026831,-141.09505369878826,275,PhD,Married,Unemployed,Mortgaged,3,40
6226,33,64358,4,74.33737315758157,-134.54068040095484,102,PhD,Single,Unemployed,Rented,4,47
6227,21,69047,92,-22.118928449097552,-13.234775134557196,468,Bachelor,Widowed,Self-Employed,Rented,2,27
6228,62,55518,7,-50.403563118327334,83.14741137093523,283,PhD,Widowed,Employed,Rented,1,48
6229,43,77813,26,19.458213633376502,120.14961513144596,29,PhD,Single,Employed,Owned,4,9
6230,45,116748,75,22.325118691106482,16.673003101709497,18,PhD,Married,Self-Employed,Owned,4,48
6231,49,128220,24,-10.962968117062431,-9.090364483176785,421,Master,Married,Self-Employed,Mortgaged,4,9
6232,62,26806,10,-2.4101921359111884,-41.65899535448813,445,Master,Widowed,Retired,Owned,3,45
6233,19,124733,13,82.719614573982,-110.53836272246176,244,High School,Single,Self-Employed,Owned,1,46
6234,48,60891,44,41.88342445142422,-127.23767898682871,175,Master,Widowed,Unemployed,Mortgaged,5,8
6235,20,146865,39,-70.09168473313613,105.08272259825094,89,Bachelor,Married,Retired,Rented,4,33
6236,25,103551,19,-51.81658724329002,-12.59761240355897,20,Bachelor,Single,Retired,Rented,2,45
6237,41,149335,51,85.6037941984006,104.51528837271167,326,High School,Widowed,Self-Employed,Mortgaged,1,38
6238,32,59220,19,40.76379968283564,73.46989292422668,356,High School,Single,Self-Employed,Owned,5,3
6239,60,37158,76,74.70812270603756,-110.19747082198361,433,Bachelor,Divorced,Retired,Mortgaged,2,44
6240,48,100992,52,-35.30493648203003,3.7106151160412537,399,Bachelor,Widowed,Retired,Mortgaged,5,3
6241,26,47588,86,43.53603481558662,-20.15401304783495,18,Bachelor,Widowed,Retired,Rented,5,3
6242,56,82576,47,38.520487534232046,-27.405537807349162,38,High School,Divorced,Retired,Owned,1,40
6243,62,108027,30,-36.955802620912486,15.32557771337298,376,Bachelor,Married,Retired,Rented,3,10
6244,19,44188,46,9.14693858112696,173.54948438715763,89,High School,Widowed,Employed,Rented,2,0
6245,25,112615,76,22.934720028653146,112.64421516146831,340,Bachelor,Widowed,Retired,Mortgaged,4,44
6246,24,78830,93,-3.396274051056295,145.336475386941,150,Bachelor,Married,Retired,Rented,5,20
6247,61,24019,21,58.89216719844228,-169.3297500566265,499,Master,Single,Employed,Rented,2,24
6248,68,32419,75,59.916427523638106,-129.47890795469786,204,Bachelor,Divorced,Unemployed,Rented,1,8
6249,56,53697,48,63.108098694280216,-149.48508231915713,233,High School,Married,Unemployed,Owned,2,24
6250,59,104932,62,54.616242437669314,-85.23683817650041,104,Bachelor,Single,Unemployed,Owned,4,17
6251,33,139712,58,-2.144974104513963,-20.918702892005825,444,PhD,Divorced,Unemployed,Rented,4,6
6252,52,124568,18,-21.3411063331787,51.13916915612023,111,Master,Single,Self-Employed,Mortgaged,1,45
6253,47,115428,59,59.647731068586694,0.29925586317673947,225,Bachelor,Widowed,Self-Employed,Mortgaged,2,25
6254,27,27973,91,-1.7637374598719617,145.1462093687303,221,Bachelor,Divorced,Retired,Rented,3,48
6255,55,128001,48,-45.65314824696327,158.34814520179094,450,PhD,Single,Retired,Owned,3,17
6256,35,106649,63,1.321835817998931,-121.13245756891479,26,PhD,Divorced,Unemployed,Mortgaged,5,0
6257,67,142649,12,-64.46703205453642,127.0486512953226,64,PhD,Single,Unemployed,Mortgaged,5,8
6258,22,31136,87,34.49330830778379,-6.580006555211639,254,PhD,Single,Employed,Owned,2,9
6259,46,104739,34,-29.534169307696857,-16.801390325741636,249,PhD,Widowed,Employed,Owned,5,47
6260,56,82502,61,-43.081416279458224,102.57816545444456,224,PhD,Married,Employed,Mortgaged,4,10
6261,51,51285,87,82.17157432225412,-146.46941674384442,314,Bachelor,Divorced,Unemployed,Rented,1,31
6262,60,43039,53,49.83857923649538,137.69752587089278,131,High School,Widowed,Employed,Mortgaged,5,20
6263,62,86720,25,51.6725104903077,61.51080763714128,30,Bachelor,Divorced,Retired,Owned,3,35
6264,40,143168,62,22.269954470253026,135.09417875687922,275,Bachelor,Married,Unemployed,Owned,4,31
6265,22,108263,4,61.051105891853496,178.0119279747442,10,Bachelor,Widowed,Self-Employed,Owned,3,18
6266,47,79155,94,46.649246609408635,6.481602848611203,89,Master,Married,Unemployed,Owned,5,7
6267,23,36911,94,17.77926674405097,-146.42560875278556,430,High School,Widowed,Self-Employed,Rented,5,34
6268,63,20916,13,83.00239233330913,-120.05140934488085,147,High School,Widowed,Self-Employed,Mortgaged,4,21
6269,61,79052,42,-55.512909056803856,-63.497432680448426,127,Master,Widowed,Unemployed,Owned,3,3
6270,21,89110,49,79.80834941905519,-142.72094083150455,186,High School,Widowed,Employed,Owned,1,28
6271,46,121623,78,-17.741130840204306,113.52305740959713,124,Master,Single,Retired,Owned,1,30
6272,40,37790,56,5.111817012267593,-73.12757362820335,107,Bachelor,Divorced,Unemployed,Mortgaged,4,7
6273,23,103161,47,-67.90692248202438,171.3190276871515,341,High School,Single,Employed,Owned,5,11
6274,49,25206,8,7.2193390059223645,72.93291549546805,6,Bachelor,Single,Self-Employed,Mortgaged,4,4
6275,59,141937,55,20.017215334474812,-117.56506670799925,51,PhD,Single,Self-Employed,Rented,3,29
6276,35,105053,88,89.58627752553431,-8.624647100181505,398,Bachelor,Widowed,Self-Employed,Owned,1,34
6277,32,69950,18,85.53463399287477,-11.92168021200439,314,High School,Widowed,Self-Employed,Rented,5,36
6278,57,136211,35,83.95151253737171,-2.6958029998918107,136,Bachelor,Married,Unemployed,Mortgaged,3,3
6279,49,76361,89,-27.290149181629673,12.848821431456798,2,Bachelor,Divorced,Retired,Rented,1,42
6280,26,81451,81,88.42796977410782,-168.77769036561688,18,Master,Married,Self-Employed,Owned,1,20
6281,54,57696,32,-8.013932712880049,67.06840526770443,249,High School,Married,Employed,Rented,2,15
6282,27,101641,24,63.33052657714208,-4.610960896160435,470,Bachelor,Divorced,Employed,Rented,5,17
6283,37,121192,7,-51.06240557658504,104.74754359273163,185,Master,Divorced,Retired,Rented,4,30
6284,23,88226,13,1.0499723381884252,113.52584637375503,222,High School,Married,Retired,Rented,2,37
6285,65,122395,91,83.88217730296898,-97.00735608298172,228,PhD,Married,Retired,Rented,1,31
6286,20,141970,69,80.46565144621695,-162.56773928636,348,Bachelor,Married,Self-Employed,Mortgaged,5,47
6287,59,144121,90,33.07227800785681,73.16418820043614,419,Bachelor,Widowed,Unemployed,Mortgaged,5,32
6288,28,66728,42,53.60657805955077,171.99460384699478,194,Bachelor,Divorced,Self-Employed,Owned,2,18
6289,60,75401,31,-58.243194611567745,-19.203124830875623,312,Bachelor,Divorced,Self-Employed,Mortgaged,3,19
6290,34,86226,74,39.89853890714835,-86.53938854630552,484,Bachelor,Single,Employed,Mortgaged,3,47
6291,49,45103,26,21.249145500367007,-123.59811794994685,210,PhD,Widowed,Unemployed,Owned,4,9
6292,21,54263,86,-73.5206875647757,-76.51958493938938,299,PhD,Widowed,Unemployed,Mortgaged,5,25
6293,21,146705,76,-69.63137881385828,-61.94896150627808,329,High School,Divorced,Employed,Owned,2,45
6294,34,96621,32,-70.48014880477287,-27.405092363592786,476,High School,Widowed,Employed,Owned,1,17
6295,58,70044,91,40.38424826937043,55.946564357251134,72,Master,Married,Employed,Mortgaged,3,44
6296,36,77730,97,-64.49126251543696,-81.66129981111825,117,Master,Divorced,Retired,Rented,2,44
6297,22,45825,52,-5.80819119939531,-161.64836515127666,264,Master,Divorced,Unemployed,Owned,4,14
6298,49,96256,20,-25.74327494200361,-45.61969983382096,5,PhD,Widowed,Employed,Rented,4,35
6299,39,124177,40,9.09074533863921,128.02666181726727,269,High School,Divorced,Employed,Owned,5,17
6300,23,57271,59,37.165767699492505,-0.5934560933218336,7,High School,Widowed,Employed,Mortgaged,4,30
6301,52,97256,77,33.25005669983976,167.32215278834752,21,PhD,Widowed,Self-Employed,Rented,4,14
6302,39,66732,14,2.7935848645877854,1.3037511919434337,477,High School,Widowed,Unemployed,Owned,3,37
6303,18,86433,44,-6.419722750130603,-80.67642590813479,37,Bachelor,Married,Unemployed,Mortgaged,3,28
6304,37,102630,86,-18.393192877993428,-110.40696099172276,173,High School,Widowed,Retired,Rented,4,41
6305,39,121999,82,65.1437906947883,70.02881884280748,436,High School,Widowed,Self-Employed,Mortgaged,5,14
6306,65,120990,48,-30.446675122923907,13.097262879877093,432,Bachelor,Single,Unemployed,Mortgaged,3,0
6307,28,43572,93,-43.31415218985093,37.439614438358944,62,Master,Single,Retired,Rented,3,36
6308,30,58546,43,43.796788857948826,91.84564416028718,206,Master,Married,Retired,Owned,4,40
6309,59,142456,16,-25.242576894589234,81.32524713536145,101,Master,Married,Employed,Owned,5,22
6310,20,35150,35,62.45974795630832,-164.3892119394383,119,PhD,Widowed,Retired,Mortgaged,4,45
6311,26,74165,53,-30.980030645313946,108.92588590621017,179,Bachelor,Single,Retired,Owned,1,10
6312,29,83690,34,36.35006842342587,11.77319053861612,132,Bachelor,Married,Self-Employed,Rented,1,37
6313,40,73664,3,-81.8803788686395,-38.98492890668186,376,PhD,Divorced,Employed,Rented,5,15
6314,31,102335,68,-20.598681580142397,13.506993456505342,342,Bachelor,Divorced,Employed,Mortgaged,1,29
6315,50,95199,5,-28.218568505840736,40.482521444637,440,High School,Widowed,Employed,Mortgaged,5,28
6316,35,148511,10,57.00217306966621,-126.17772844543309,75,Master,Single,Retired,Rented,1,40
6317,66,56948,52,84.06997258109581,-29.730457682479795,290,Bachelor,Divorced,Employed,Rented,2,2
6318,58,57030,29,-7.04137019526695,-59.18896433225383,45,Bachelor,Single,Unemployed,Mortgaged,3,39
6319,26,47007,96,58.47052988767646,-53.852779865506164,144,Master,Married,Self-Employed,Mortgaged,4,16
6320,40,120819,31,35.94504617232572,-147.11942217336903,137,PhD,Single,Self-Employed,Rented,5,25
6321,27,111207,66,84.12947777946476,-122.45634431991705,208,Master,Widowed,Retired,Mortgaged,1,8
6322,36,110921,76,55.99953258170845,-121.74045566896031,231,PhD,Single,Employed,Owned,2,16
6323,64,96772,91,-76.05394812652851,-45.63909244020681,272,PhD,Divorced,Self-Employed,Rented,1,36
6324,22,42024,69,38.390710028802516,142.01695615492497,95,High School,Single,Retired,Rented,2,30
6325,64,132408,37,6.3899487760272535,-105.83014610846064,415,Master,Single,Retired,Mortgaged,4,30
6326,69,59384,27,-87.04150957218111,-30.170697237070357,397,Bachelor,Single,Self-Employed,Mortgaged,3,10
6327,40,102912,87,-44.76366742942014,-67.82061049231037,384,PhD,Married,Employed,Rented,3,37
6328,47,144161,33,75.91594410484075,103.45799251848172,261,High School,Widowed,Employed,Mortgaged,2,21
6329,42,122674,68,76.69104710161554,-161.9544843645062,379,Master,Divorced,Unemployed,Owned,1,45
6330,45,38157,59,53.793082836114195,-109.24437760707946,127,PhD,Divorced,Unemployed,Mortgaged,3,2
6331,51,105481,64,86.7203285900381,-104.16904475227402,431,High School,Single,Employed,Rented,1,48
6332,62,122120,85,55.178140432356884,177.46660811276325,167,Bachelor,Single,Unemployed,Mortgaged,5,27
6333,65,108553,88,-88.16324628865587,25.479006467869283,18,PhD,Married,Unemployed,Rented,1,31
6334,64,21756,44,-38.18981874572788,-129.97502482193346,148,PhD,Widowed,Self-Employed,Owned,5,3
6335,42,120677,95,-84.48764719720269,-82.00830986043643,247,Bachelor,Divorced,Employed,Rented,5,39
6336,27,88112,88,-73.0605656272393,-119.58404611574727,130,Bachelor,Widowed,Self-Employed,Owned,3,37
