ProductID,ProductName,Category,Brand,Size,Color,Price,Discount,QuantityInStock,Material,Season,Manufacturer
P3860,Product3860,Dresses,BrandB,XL,Red,23.2,0.1870812584991852,96,Polyester,Summer,Manufacturer3860
P3861,Product3861,Dresses,BrandC,XS,Blue,32.21,0.18258879783983573,89,Cotton,Spring,Manufacturer3861
P3862,Product3862,Jeans,BrandC,L,Black,84.17,0.0012936782273268443,49,Cotton,Summer,Manufacturer3862
P3863,Product3863,T-Shirts,BrandD,XL,White,28.11,0.18144713052849243,87,Cotton,Fall,Manufacturer3863
P3864,Product3864,Sweaters,BrandD,L,Blue,20.1,0.2533092933810777,85,Wool,Winter,Manufacturer3864
P3865,Product3865,Sweaters,BrandB,M,Blue,94.79,0.016384986331451967,73,Polyester,Spring,Manufacturer3865
P3866,Product3866,Sweaters,BrandC,M,Yellow,98.84,0.2345108244096503,2,Polyester,Fall,Manufacturer3866
P3867,Product3867,Sweaters,BrandD,XL,Green,12.79,0.06567186382770583,59,Denim,Summer,Manufacturer3867
P3868,Product3868,Sweaters,BrandB,S,Red,33.86,0.2995149826127403,33,Polyester,Spring,Manufacturer3868
P3869,Product3869,Jeans,BrandD,S,Yellow,55.82,0.08095849019910913,98,Wool,Fall,Manufacturer3869
P3870,Product3870,T-Shirts,BrandA,M,Blue,57.72,0.12152634553380834,14,Polyester,Winter,Manufacturer3870
P3871,Product3871,Dresses,BrandD,XS,White,68.24,0.023875387269264723,69,Denim,Winter,Manufacturer3871
P3872,Product3872,Dresses,BrandB,S,White,22.38,0.148737257463224,39,Polyester,Winter,Manufacturer3872
P3873,Product3873,Dresses,BrandD,M,Yellow,85.74,0.19823524289404817,83,Cotton,Fall,Manufacturer3873
P3874,Product3874,Jeans,BrandB,XS,Blue,21.84,0.028644388887184624,90,Denim,Winter,Manufacturer3874
P3875,Product3875,Jeans,BrandC,S,Green,26.68,0.0038265843192998635,91,Wool,Fall,Manufacturer3875
P3876,Product3876,T-Shirts,BrandB,M,White,86.62,0.243715842369517,30,Cotton,Spring,Manufacturer3876
P3877,Product3877,Jeans,BrandD,L,White,80.31,0.10327739356939457,49,Polyester,Summer,Manufacturer3877
P3878,Product3878,Sweaters,BrandA,L,White,76.36,0.06127435559075861,61,Cotton,Winter,Manufacturer3878
P3879,Product3879,Jeans,BrandB,XS,Red,22.2,0.0337885700340003,44,Cotton,Fall,Manufacturer3879
P3880,Product3880,Jeans,BrandB,XS,Blue,62.34,0.1025513061757747,11,Cotton,Winter,Manufacturer3880
P3881,Product3881,Sweaters,BrandA,XL,Black,89.59,0.1116397701096169,71,Wool,Summer,Manufacturer3881
P3882,Product3882,Sweaters,BrandD,S,Blue,96.59,0.10533212323819185,94,Cotton,Winter,Manufacturer3882
P3883,Product3883,Dresses,BrandA,XS,Black,63.77,0.01413757842756077,58,Wool,Winter,Manufacturer3883
P3884,Product3884,Dresses,BrandD,XS,Black,98.09,0.29136391616775453,14,Wool,Summer,Manufacturer3884
P3885,Product3885,Dresses,BrandA,XL,Black,47.1,0.13227377506743557,42,Polyester,Fall,Manufacturer3885
P3886,Product3886,Dresses,BrandC,S,Red,90.29,0.011288497938273656,83,Polyester,Winter,Manufacturer3886
P3887,Product3887,Dresses,BrandC,L,Blue,81.25,0.29399917035883577,68,Wool,Winter,Manufacturer3887
P3888,Product3888,Jeans,BrandC,L,Green,73.24,0.20505836724915835,94,Wool,Spring,Manufacturer3888
P3889,Product3889,Jeans,BrandA,L,Blue,40.23,0.2966227176850889,20,Cotton,Fall,Manufacturer3889
P3890,Product3890,Jeans,BrandD,XL,Black,48.77,0.09165664059534213,44,Denim,Fall,Manufacturer3890
P3891,Product3891,T-Shirts,BrandC,L,Blue,19.2,0.2057078490445899,50,Wool,Spring,Manufacturer3891
P3892,Product3892,Dresses,BrandD,XS,White,57.47,0.13704663683146878,15,Denim,Summer,Manufacturer3892
P3893,Product3893,T-Shirts,BrandB,M,White,90.17,0.26014701142052793,38,Denim,Fall,Manufacturer3893
P3894,Product3894,Sweaters,BrandA,S,Green,50.71,0.23208748031468546,89,Polyester,Summer,Manufacturer3894
P3895,Product3895,Jeans,BrandB,L,Green,88.39,0.040653410499888486,31,Polyester,Winter,Manufacturer3895
P3896,Product3896,Jeans,BrandB,L,Blue,43.82,0.09289560159564479,47,Wool,Winter,Manufacturer3896
P3897,Product3897,Dresses,BrandC,XL,Green,50.23,0.07619050723019824,43,Wool,Summer,Manufacturer3897
P3898,Product3898,T-Shirts,BrandC,M,Blue,13.47,0.12943010388906648,49,Cotton,Fall,Manufacturer3898
P3899,Product3899,Sweaters,BrandA,XL,Black,78.98,0.047853308605209095,49,Wool,Fall,Manufacturer3899
P3900,Product3900,Dresses,BrandD,M,Red,37.01,0.11093486110140931,6,Wool,Spring,Manufacturer3900
P3901,Product3901,Sweaters,BrandC,XS,Blue,66.64,0.13533884297509755,84,Wool,Spring,Manufacturer3901
P3902,Product3902,Dresses,BrandD,XS,Yellow,84.19,0.1823466129214103,74,Polyester,Fall,Manufacturer3902
P3903,Product3903,Dresses,BrandA,XS,White,94.73,0.09111434430688459,78,Denim,Winter,Manufacturer3903
P3904,Product3904,T-Shirts,BrandD,S,Blue,56.47,0.009879726778164954,93,Denim,Fall,Manufacturer3904
P3905,Product3905,Sweaters,BrandA,M,Blue,71.3,0.09426030630601383,85,Denim,Winter,Manufacturer3905
P3906,Product3906,T-Shirts,BrandA,S,Yellow,91.9,0.22265833738322027,68,Denim,Spring,Manufacturer3906
P3907,Product3907,Jeans,BrandA,XL,White,23.03,0.1478046678094911,80,Denim,Fall,Manufacturer3907
P3908,Product3908,Jeans,BrandC,M,Blue,35.8,0.060782956125716076,39,Cotton,Winter,Manufacturer3908
P3909,Product3909,T-Shirts,BrandA,S,White,62.25,0.021633238804847098,20,Wool,Winter,Manufacturer3909
P3910,Product3910,Dresses,BrandA,XL,Yellow,31.66,0.22088784470035747,69,Polyester,Fall,Manufacturer3910
P3911,Product3911,Sweaters,BrandA,XS,Green,67.33,0.22278950055528485,75,Polyester,Summer,Manufacturer3911
P3912,Product3912,Sweaters,BrandC,XL,Black,26.35,0.28140766338750955,17,Polyester,Winter,Manufacturer3912
P3913,Product3913,Sweaters,BrandC,M,Yellow,83.18,0.17884362765313597,10,Polyester,Winter,Manufacturer3913
P3914,Product3914,Sweaters,BrandD,XS,White,61.6,0.29341358790501315,26,Wool,Fall,Manufacturer3914
P3915,Product3915,Sweaters,BrandB,M,Green,42.1,0.12256241419383879,99,Wool,Winter,Manufacturer3915
P3916,Product3916,T-Shirts,BrandD,XL,Black,21.96,0.03706227554225054,16,Wool,Summer,Manufacturer3916
P3917,Product3917,Dresses,BrandD,M,Blue,76.85,0.12013611746017967,69,Denim,Fall,Manufacturer3917
P3918,Product3918,Dresses,BrandB,XL,Yellow,24.03,0.23664624342504187,72,Wool,Summer,Manufacturer3918
P3919,Product3919,Sweaters,BrandA,M,Red,42.26,0.15075606803548852,31,Cotton,Winter,Manufacturer3919
P3920,Product3920,T-Shirts,BrandA,S,Red,38.4,0.08580240181285477,51,Polyester,Winter,Manufacturer3920
P3921,Product3921,Sweaters,BrandA,XL,Red,18.45,0.15034708160142132,23,Denim,Spring,Manufacturer3921
P3922,Product3922,T-Shirts,BrandA,M,Blue,36.76,0.17962569884857893,63,Denim,Winter,Manufacturer3922
P3923,Product3923,T-Shirts,BrandA,L,White,69.76,0.012313972225561586,91,Wool,Winter,Manufacturer3923
P3924,Product3924,Dresses,BrandD,S,Black,10.73,0.07924594952371834,17,Denim,Fall,Manufacturer3924
P3925,Product3925,Dresses,BrandD,L,Yellow,40.79,0.007647008646784359,92,Polyester,Winter,Manufacturer3925
P3926,Product3926,T-Shirts,BrandB,XL,Green,65.48,0.0952913864607789,23,Denim,Winter,Manufacturer3926
P3927,Product3927,Sweaters,BrandD,M,Blue,59.83,0.0166260361811686,54,Denim,Winter,Manufacturer3927
P3928,Product3928,T-Shirts,BrandC,L,Black,78.71,0.247193386642094,40,Polyester,Winter,Manufacturer3928
P3929,Product3929,Dresses,BrandC,XS,Red,56.42,0.0012184034301622293,68,Cotton,Summer,Manufacturer3929
P3930,Product3930,T-Shirts,BrandD,M,Red,24.27,0.19186975319459507,93,Polyester,Spring,Manufacturer3930
P3931,Product3931,Jeans,BrandB,M,Red,56.68,0.13989744772089485,81,Polyester,Winter,Manufacturer3931
P3932,Product3932,Jeans,BrandC,XL,Blue,46.9,0.017027418622760925,88,Cotton,Winter,Manufacturer3932
P3933,Product3933,Sweaters,BrandD,S,Red,48.39,0.04080250763312099,99,Denim,Summer,Manufacturer3933
P3934,Product3934,T-Shirts,BrandD,L,Blue,93.36,0.036600381784842935,78,Polyester,Spring,Manufacturer3934
P3935,Product3935,Jeans,BrandD,S,White,98.35,0.2370823197536558,92,Denim,Summer,Manufacturer3935
P3936,Product3936,T-Shirts,BrandB,M,Blue,51.28,0.2770323067325216,70,Cotton,Fall,Manufacturer3936
P3937,Product3937,Sweaters,BrandC,XL,Blue,92.47,0.03777429401167837,82,Cotton,Fall,Manufacturer3937
P3938,Product3938,Dresses,BrandA,L,Black,11.94,0.17871164084877836,36,Wool,Fall,Manufacturer3938
P3939,Product3939,Sweaters,BrandA,XS,Yellow,80.89,0.1526846299836519,43,Cotton,Spring,Manufacturer3939
P3940,Product3940,T-Shirts,BrandC,XL,Yellow,84.97,0.12050015458182622,93,Cotton,Spring,Manufacturer3940
P3941,Product3941,Dresses,BrandD,S,Red,50.69,0.062054127957349235,5,Wool,Spring,Manufacturer3941
P3942,Product3942,Dresses,BrandB,M,Green,36.42,0.07581820602483615,90,Denim,Spring,Manufacturer3942
P3943,Product3943,Jeans,BrandD,S,Red,24.77,0.2853852859698633,45,Wool,Fall,Manufacturer3943
P3944,Product3944,Dresses,BrandB,XL,Yellow,54.33,0.2499162965814733,9,Cotton,Summer,Manufacturer3944
P3945,Product3945,Sweaters,BrandB,XS,White,64.13,0.1559080050424754,75,Wool,Fall,Manufacturer3945
P3946,Product3946,Sweaters,BrandC,M,Blue,60.48,0.11077775965977232,84,Denim,Fall,Manufacturer3946
P3947,Product3947,Jeans,BrandA,M,Blue,56.93,0.20975000130084367,23,Denim,Winter,Manufacturer3947
P3948,Product3948,Dresses,BrandC,S,White,33.14,0.17648119622099714,100,Cotton,Winter,Manufacturer3948
P3949,Product3949,T-Shirts,BrandC,S,Black,84.53,0.11259021156773036,89,Cotton,Spring,Manufacturer3949
P3950,Product3950,Sweaters,BrandD,L,Blue,64.22,0.1442670603787334,100,Polyester,Spring,Manufacturer3950
P3951,Product3951,Dresses,BrandD,L,White,23.69,0.25299445367738543,4,Denim,Winter,Manufacturer3951
P3952,Product3952,Dresses,BrandD,S,White,56.68,0.26112770421318937,88,Polyester,Spring,Manufacturer3952
P3953,Product3953,Jeans,BrandA,XL,Yellow,85.25,0.12467604590713192,17,Cotton,Spring,Manufacturer3953
P3954,Product3954,Dresses,BrandB,L,Green,33.91,0.2521510142141285,3,Cotton,Summer,Manufacturer3954
P3955,Product3955,Jeans,BrandC,XL,Black,45.59,0.1027189622318135,57,Denim,Fall,Manufacturer3955
P3956,Product3956,Sweaters,BrandB,L,White,49.49,0.14220155095681333,75,Denim,Spring,Manufacturer3956
P3957,Product3957,T-Shirts,BrandC,M,Black,58.58,0.2766869152637311,79,Denim,Fall,Manufacturer3957
P3958,Product3958,Jeans,BrandA,L,Blue,84.38,0.25889352478310346,89,Cotton,Winter,Manufacturer3958
P3959,Product3959,T-Shirts,BrandA,XS,Black,17.17,0.1736626468104086,1,Polyester,Summer,Manufacturer3959
P3960,Product3960,Sweaters,BrandB,S,White,63.57,0.1173101258180204,37,Wool,Fall,Manufacturer3960
P3961,Product3961,T-Shirts,BrandC,XL,Yellow,42.44,0.1579794361343059,18,Wool,Fall,Manufacturer3961
P3962,Product3962,T-Shirts,BrandC,L,Red,18.61,0.28625742949841754,93,Cotton,Spring,Manufacturer3962
P3963,Product3963,Dresses,BrandD,XL,White,19.16,0.2376599062246116,18,Denim,Summer,Manufacturer3963
P3964,Product3964,Dresses,BrandC,L,Green,95.64,0.14752417645231175,94,Cotton,Summer,Manufacturer3964
P3965,Product3965,Dresses,BrandD,XL,White,92.67,0.23661586350275285,82,Cotton,Spring,Manufacturer3965
P3966,Product3966,Sweaters,BrandC,XS,Red,69.54,0.20928491198163812,64,Wool,Fall,Manufacturer3966
P3967,Product3967,T-Shirts,BrandD,L,White,87.9,0.28785834864211507,69,Cotton,Spring,Manufacturer3967
P3968,Product3968,Sweaters,BrandB,S,White,73.2,0.1128288352359419,91,Cotton,Spring,Manufacturer3968
P3969,Product3969,T-Shirts,BrandC,M,Black,51.73,0.27570232678423123,38,Wool,Winter,Manufacturer3969
P3970,Product3970,Sweaters,BrandA,S,Red,59.35,0.0458803207612537,38,Polyester,Winter,Manufacturer3970
P3971,Product3971,T-Shirts,BrandB,XL,White,63.69,0.24920369660639927,76,Wool,Summer,Manufacturer3971
P3972,Product3972,Jeans,BrandC,S,Green,78.69,0.23337871394069326,91,Denim,Summer,Manufacturer3972
P3973,Product3973,Jeans,BrandC,XL,Black,97.77,0.15501279068141044,59,Polyester,Summer,Manufacturer3973
P3974,Product3974,Dresses,BrandD,S,White,91.72,0.20608296372681878,33,Cotton,Summer,Manufacturer3974
P3975,Product3975,Sweaters,BrandC,L,White,65.45,0.018813156125755435,69,Denim,Fall,Manufacturer3975
P3976,Product3976,Dresses,BrandD,M,Green,72.75,0.2235145928361976,8,Cotton,Summer,Manufacturer3976
P3977,Product3977,T-Shirts,BrandC,XS,Blue,23.05,0.09953017676606168,69,Wool,Spring,Manufacturer3977
P3978,Product3978,Sweaters,BrandB,XS,Red,14.76,0.00845667101768589,55,Polyester,Summer,Manufacturer3978
P3979,Product3979,Sweaters,BrandD,L,Blue,27.72,0.22781015221769277,6,Denim,Summer,Manufacturer3979
P3980,Product3980,Jeans,BrandB,M,Red,10.29,0.05449305628364106,11,Cotton,Fall,Manufacturer3980
P3981,Product3981,Sweaters,BrandB,M,Green,83.29,0.10783127018263455,6,Wool,Summer,Manufacturer3981
P3982,Product3982,Jeans,BrandB,XL,Black,12.19,0.27731418374529954,88,Denim,Spring,Manufacturer3982
P3983,Product3983,Sweaters,BrandC,M,White,26.5,0.11698584015434356,39,Denim,Fall,Manufacturer3983
P3984,Product3984,Sweaters,BrandA,S,Black,27.68,0.06687935193857174,68,Cotton,Spring,Manufacturer3984
P3985,Product3985,Dresses,BrandA,XL,Black,59.9,0.12279477355499265,12,Polyester,Spring,Manufacturer3985
P3986,Product3986,Jeans,BrandA,S,Blue,46.35,0.21746774535065183,29,Cotton,Spring,Manufacturer3986
P3987,Product3987,T-Shirts,BrandB,XL,Yellow,71.57,0.10584997109056618,39,Denim,Summer,Manufacturer3987
P3988,Product3988,Dresses,BrandB,M,Green,31.97,0.16150117163915836,72,Cotton,Fall,Manufacturer3988
P3989,Product3989,Dresses,BrandC,L,Yellow,38.76,0.04791524667608534,91,Denim,Spring,Manufacturer3989
P3990,Product3990,Sweaters,BrandC,XS,Yellow,19.96,0.005507610174054323,4,Denim,Summer,Manufacturer3990
P3991,Product3991,T-Shirts,BrandA,L,Red,63.42,0.02334102474024662,46,Denim,Summer,Manufacturer3991
P3992,Product3992,T-Shirts,BrandC,S,Red,42.67,0.26674827821148944,71,Cotton,Summer,Manufacturer3992
P3993,Product3993,Jeans,BrandD,M,Black,25.17,0.061805571471374804,8,Cotton,Winter,Manufacturer3993
P3994,Product3994,Jeans,BrandD,M,Blue,63.47,0.2988312720238159,35,Polyester,Spring,Manufacturer3994
P3995,Product3995,T-Shirts,BrandA,S,Blue,83.86,0.13767170423686712,66,Wool,Winter,Manufacturer3995
P3996,Product3996,T-Shirts,BrandC,L,Red,77.66,0.21635428510823893,55,Wool,Winter,Manufacturer3996
P3997,Product3997,Dresses,BrandB,S,Red,76.1,0.2518458774167585,11,Polyester,Fall,Manufacturer3997
P3998,Product3998,Dresses,BrandD,L,Black,34.28,0.1176023731049966,80,Wool,Winter,Manufacturer3998
P3999,Product3999,Jeans,BrandB,S,Green,27.99,0.2936051140838758,76,Wool,Fall,Manufacturer3999
P4000,Product4000,Jeans,BrandB,S,White,29.3,0.035108142122698895,3,Wool,Winter,Manufacturer4000
P4001,Product4001,Sweaters,BrandC,XS,Blue,69.49,0.00843394231779192,27,Cotton,Spring,Manufacturer4001
P4002,Product4002,Dresses,BrandB,XL,Green,84.7,0.23929254950211273,8,Denim,Summer,Manufacturer4002
P4003,Product4003,Jeans,BrandC,XL,Green,76.44,0.019505538177832016,55,Cotton,Summer,Manufacturer4003
P4004,Product4004,T-Shirts,BrandD,M,White,11.83,0.08138829195603643,29,Polyester,Summer,Manufacturer4004
P4005,Product4005,T-Shirts,BrandC,L,Green,72.8,0.2797376757814181,81,Wool,Fall,Manufacturer4005
P4006,Product4006,Dresses,BrandC,L,Green,63.47,0.250418794915438,15,Polyester,Fall,Manufacturer4006
P4007,Product4007,Jeans,BrandB,L,Yellow,24.22,0.25985137191674385,10,Cotton,Spring,Manufacturer4007
P4008,Product4008,T-Shirts,BrandD,L,Black,58.3,0.1460487986137076,42,Denim,Spring,Manufacturer4008
P4009,Product4009,Sweaters,BrandC,S,Blue,42.03,0.11155435270711545,30,Polyester,Summer,Manufacturer4009
P4010,Product4010,T-Shirts,BrandD,XS,White,85.72,0.2203139455173776,37,Polyester,Summer,Manufacturer4010
P4011,Product4011,Dresses,BrandC,M,Red,75.52,0.2978173217862986,55,Denim,Fall,Manufacturer4011
P4012,Product4012,Sweaters,BrandD,S,Green,94.32,0.21462903950526088,51,Polyester,Fall,Manufacturer4012
P4013,Product4013,Sweaters,BrandA,L,Yellow,80.36,0.294849718194416,70,Cotton,Winter,Manufacturer4013
P4014,Product4014,T-Shirts,BrandD,S,Blue,85.72,0.004191759313316634,43,Cotton,Winter,Manufacturer4014
P4015,Product4015,Jeans,BrandD,XL,Yellow,52.91,0.09978975600598673,86,Denim,Summer,Manufacturer4015
P4016,Product4016,T-Shirts,BrandA,XS,Black,18.89,0.05623320264870894,7,Cotton,Winter,Manufacturer4016
P4017,Product4017,T-Shirts,BrandC,M,Red,77.94,0.18690214718166612,5,Cotton,Winter,Manufacturer4017
P4018,Product4018,Sweaters,BrandD,XL,Yellow,61.72,0.1752112899150795,49,Cotton,Winter,Manufacturer4018
P4019,Product4019,T-Shirts,BrandD,L,White,89.95,0.21224094085157258,12,Wool,Spring,Manufacturer4019
P4020,Product4020,Jeans,BrandB,L,Green,76.71,0.0942006843131677,65,Cotton,Winter,Manufacturer4020
P4021,Product4021,T-Shirts,BrandC,S,Green,10.08,0.06887059540021524,60,Cotton,Spring,Manufacturer4021
P4022,Product4022,Sweaters,BrandA,L,Green,11.87,0.06759795598270879,100,Polyester,Winter,Manufacturer4022
P4023,Product4023,T-Shirts,BrandA,XL,Black,50.95,0.0026913822277208842,10,Wool,Fall,Manufacturer4023
P4024,Product4024,Dresses,BrandA,L,Black,28.79,0.23121727936664607,39,Cotton,Summer,Manufacturer4024
P4025,Product4025,Jeans,BrandB,L,Red,95.44,0.12207549795791844,43,Cotton,Spring,Manufacturer4025
P4026,Product4026,Sweaters,BrandD,XS,Blue,65.17,0.16000167497372234,95,Cotton,Winter,Manufacturer4026
P4027,Product4027,T-Shirts,BrandB,M,Yellow,11.58,0.015606618122246606,17,Wool,Fall,Manufacturer4027
P4028,Product4028,T-Shirts,BrandB,XL,Black,67.79,0.15846249070326127,87,Wool,Spring,Manufacturer4028
P4029,Product4029,Jeans,BrandB,XS,White,30.33,0.1970745671516457,84,Wool,Fall,Manufacturer4029
P4030,Product4030,Sweaters,BrandC,M,Yellow,45.12,0.1990394894298031,22,Polyester,Spring,Manufacturer4030
P4031,Product4031,Jeans,BrandD,S,Red,85.17,0.01982481233223322,83,Wool,Fall,Manufacturer4031
P4032,Product4032,Jeans,BrandA,XS,Black,58.51,0.1712948494320204,3,Cotton,Fall,Manufacturer4032
P4033,Product4033,Jeans,BrandD,XL,Yellow,58.49,0.03405535953161056,61,Denim,Summer,Manufacturer4033
P4034,Product4034,T-Shirts,BrandB,M,White,60.28,0.1723694709746372,30,Wool,Spring,Manufacturer4034
P4035,Product4035,Jeans,BrandD,L,Green,37.32,0.1395643637612341,28,Wool,Fall,Manufacturer4035
P4036,Product4036,T-Shirts,BrandD,L,Blue,95.8,0.18339396786865245,93,Cotton,Fall,Manufacturer4036
P4037,Product4037,Sweaters,BrandB,XS,Yellow,10.68,0.1281596705973976,45,Wool,Spring,Manufacturer4037
P4038,Product4038,Jeans,BrandB,XL,Yellow,80.78,0.04880447959552191,32,Wool,Winter,Manufacturer4038
P4039,Product4039,Dresses,BrandA,S,Black,19.87,0.19981278293001245,8,Wool,Winter,Manufacturer4039
P4040,Product4040,Dresses,BrandC,S,Yellow,64.86,0.22290756764090558,1,Polyester,Summer,Manufacturer4040
P4041,Product4041,Jeans,BrandC,M,Blue,79.05,0.00916213596844827,73,Cotton,Winter,Manufacturer4041
P4042,Product4042,Dresses,BrandD,XL,Yellow,15.0,0.012574620676883563,21,Cotton,Winter,Manufacturer4042
P4043,Product4043,Dresses,BrandC,S,Green,55.36,0.16079895524244528,42,Cotton,Spring,Manufacturer4043
P4044,Product4044,Jeans,BrandA,L,Green,54.61,0.14711215877248535,78,Wool,Summer,Manufacturer4044
P4045,Product4045,Jeans,BrandC,XL,White,37.31,0.13270075023538438,76,Denim,Winter,Manufacturer4045
P4046,Product4046,Dresses,BrandC,M,Blue,49.6,0.09098076420526191,44,Denim,Winter,Manufacturer4046
P4047,Product4047,T-Shirts,BrandC,S,White,94.14,0.010666332207652984,59,Cotton,Fall,Manufacturer4047
P4048,Product4048,Jeans,BrandA,L,Black,18.93,0.1806175986514065,49,Denim,Winter,Manufacturer4048
P4049,Product4049,Sweaters,BrandB,L,Black,91.73,0.18171073572833416,8,Wool,Summer,Manufacturer4049
P4050,Product4050,Sweaters,BrandA,XL,Red,99.32,0.18004975555952715,54,Wool,Fall,Manufacturer4050
P4051,Product4051,Jeans,BrandD,XL,Yellow,85.09,0.1505303841851887,46,Denim,Fall,Manufacturer4051
P4052,Product4052,Dresses,BrandD,XS,Black,43.97,0.17926269013232635,38,Cotton,Spring,Manufacturer4052
P4053,Product4053,Jeans,BrandA,XS,Black,66.58,0.2205215580457931,88,Wool,Spring,Manufacturer4053
P4054,Product4054,Sweaters,BrandC,S,Red,25.75,0.022643775321443904,52,Polyester,Summer,Manufacturer4054
P4055,Product4055,Dresses,BrandC,S,Green,67.3,0.09270610977623549,47,Denim,Fall,Manufacturer4055
P4056,Product4056,Sweaters,BrandD,L,White,59.15,0.25305827613948634,98,Wool,Fall,Manufacturer4056
P4057,Product4057,T-Shirts,BrandB,L,White,31.64,0.28022768282386407,23,Denim,Winter,Manufacturer4057
P4058,Product4058,Dresses,BrandB,S,White,36.19,0.19970024239241072,48,Cotton,Spring,Manufacturer4058
P4059,Product4059,Sweaters,BrandA,XS,White,23.52,0.24920400129823553,93,Polyester,Summer,Manufacturer4059
P4060,Product4060,T-Shirts,BrandD,M,Yellow,98.0,0.1615354542216639,40,Wool,Summer,Manufacturer4060
P4061,Product4061,Sweaters,BrandD,XS,Black,61.59,0.09971841329662305,89,Wool,Winter,Manufacturer4061
P4062,Product4062,T-Shirts,BrandD,L,Red,43.86,0.03630726923701303,15,Wool,Summer,Manufacturer4062
P4063,Product4063,Dresses,BrandC,S,Yellow,54.49,0.29889081244830473,76,Cotton,Winter,Manufacturer4063
P4064,Product4064,Dresses,BrandC,XS,Blue,33.29,0.02736482102542812,58,Wool,Fall,Manufacturer4064
P4065,Product4065,Dresses,BrandA,XL,Blue,43.69,0.23736976410076394,92,Wool,Summer,Manufacturer4065
P4066,Product4066,T-Shirts,BrandC,XS,Yellow,63.49,0.05120381170230535,18,Wool,Spring,Manufacturer4066
P4067,Product4067,Sweaters,BrandB,M,Black,27.27,0.02693436132302306,14,Wool,Summer,Manufacturer4067
P4068,Product4068,Dresses,BrandB,M,Yellow,53.09,0.1741745940024905,16,Denim,Fall,Manufacturer4068
P4069,Product4069,Jeans,BrandA,XL,Black,71.41,0.21993720542530723,61,Polyester,Summer,Manufacturer4069
P4070,Product4070,T-Shirts,BrandD,L,White,53.49,0.10269542645961056,3,Polyester,Winter,Manufacturer4070
P4071,Product4071,Jeans,BrandC,XS,Black,57.6,0.26852979765572965,43,Polyester,Winter,Manufacturer4071
P4072,Product4072,Jeans,BrandB,S,Black,77.57,0.03249009918707694,8,Wool,Spring,Manufacturer4072
P4073,Product4073,Sweaters,BrandB,M,Black,73.01,0.17376458804283593,46,Wool,Spring,Manufacturer4073
P4074,Product4074,Dresses,BrandC,XL,Black,48.65,0.27029992595952146,39,Wool,Spring,Manufacturer4074
P4075,Product4075,Dresses,BrandD,XL,Yellow,60.42,0.13044569719073526,4,Polyester,Winter,Manufacturer4075
P4076,Product4076,Dresses,BrandB,XS,Yellow,44.39,0.09389065940860973,42,Denim,Summer,Manufacturer4076
P4077,Product4077,Jeans,BrandB,M,Green,23.85,0.08955395806731196,28,Polyester,Summer,Manufacturer4077
P4078,Product4078,Jeans,BrandC,L,Yellow,64.88,0.1932851165082463,62,Polyester,Summer,Manufacturer4078
P4079,Product4079,Dresses,BrandC,M,Blue,14.39,0.13798257297170155,76,Polyester,Winter,Manufacturer4079
P4080,Product4080,Jeans,BrandC,L,Green,34.51,0.05695342683630587,95,Polyester,Winter,Manufacturer4080
P4081,Product4081,Dresses,BrandA,M,Red,11.2,0.19702103183995295,47,Denim,Fall,Manufacturer4081
P4082,Product4082,Jeans,BrandB,L,Blue,38.95,0.13412159919533415,79,Wool,Spring,Manufacturer4082
P4083,Product4083,T-Shirts,BrandD,S,Blue,96.54,0.017086498622371413,6,Denim,Fall,Manufacturer4083
P4084,Product4084,Jeans,BrandA,XL,Red,38.62,0.0894544035684757,63,Denim,Spring,Manufacturer4084
P4085,Product4085,Dresses,BrandA,S,Black,78.82,0.2783632735127951,1,Denim,Winter,Manufacturer4085
P4086,Product4086,T-Shirts,BrandD,XS,Black,46.14,0.08389251496323619,45,Denim,Summer,Manufacturer4086
P4087,Product4087,Sweaters,BrandD,XS,Blue,84.13,0.27982401755272307,43,Denim,Winter,Manufacturer4087
P4088,Product4088,Sweaters,BrandD,S,Yellow,30.79,0.19324158256001683,73,Denim,Spring,Manufacturer4088
P4089,Product4089,Sweaters,BrandA,XL,Green,58.23,0.018187301383688046,73,Wool,Spring,Manufacturer4089
P4090,Product4090,Sweaters,BrandC,XS,White,63.24,0.0948390297281549,7,Cotton,Fall,Manufacturer4090
P4091,Product4091,Sweaters,BrandA,M,Red,19.81,0.06639407278180355,10,Polyester,Fall,Manufacturer4091
P4092,Product4092,T-Shirts,BrandC,S,Yellow,27.99,0.0009604062348158803,25,Cotton,Spring,Manufacturer4092
P4093,Product4093,Sweaters,BrandA,XS,Black,87.98,0.27380808589023736,47,Cotton,Winter,Manufacturer4093
P4094,Product4094,Dresses,BrandD,M,Black,51.67,0.2088807171217405,55,Wool,Winter,Manufacturer4094
P4095,Product4095,Jeans,BrandC,XL,White,15.14,0.07564310417269532,50,Polyester,Fall,Manufacturer4095
P4096,Product4096,T-Shirts,BrandA,XS,Red,35.98,0.1823423175389005,91,Polyester,Spring,Manufacturer4096
P4097,Product4097,Dresses,BrandC,S,Black,23.92,0.15560067059239832,53,Wool,Summer,Manufacturer4097
P4098,Product4098,Dresses,BrandB,M,Black,91.31,0.03514541616639633,1,Wool,Spring,Manufacturer4098
P4099,Product4099,T-Shirts,BrandC,L,Red,34.45,0.06839331888493601,41,Polyester,Fall,Manufacturer4099
