Year,Technology,Category,Popularity_Index,Growth_Rate,Usage,Market_Share,Region,Industry,Comments
2015,Go,Tool,50.851956788196276,2.2579697277017896,36604,32.66871464925136,Europe,Finance,None
2018,C#,Programming Language,94.06757913788304,-3.3267798780302744,46868,13.026725359126246,Asia,IT,None
2019,Go,Tool,87.02116602700009,0.043567891873708575,435452,38.1928915332478,Asia,Manufacturing,None
2015,JavaScript,Framework,21.713583938360415,-2.575483313560561,475717,48.2599298183167,Africa,Finance,None
2021,Go,Framework,94.50645000766336,7.317692012391955,255069,30.559924855182558,Europe,IT,None
2010,Go,Language,40.114967217853724,4.997698328487338,265888,16.599297122642547,Asia,Manufacturing,None
2020,Go,Framework,85.50624738856123,5.0645167912138405,154550,36.644819571505074,North America,Education,None
2016,C++,IDE,10.680070531149466,-5.077769353368414,64552,13.200708110807852,Africa,Manufacturing,None
2019,Kotlin,Database,41.25680409600492,-7.959910606177747,172695,44.268497780088964,North America,Manufacturing,None
2021,Ruby,Tool,54.331672814782436,-7.585271636253744,781874,38.121005192762574,North America,Manufacturing,None
2011,Java,Library,60.01664731848123,0.7818370398658399,735590,21.00598839267882,Asia,Manufacturing,None
2014,C#,Platform,89.4241922530437,6.223750428657674,233053,36.59263558589816,North America,Education,None
2020,Go,Language,32.06888150864875,7.781221852469791,403678,0.019652814902243465,Asia,Finance,None
2017,Python,Programming Language,13.272114553617486,-3.479040130627588,260506,39.147871715853235,Europe,Manufacturing,None
2015,C#,Tool,47.273427492876344,-0.9056605953180501,847107,37.042985869836336,Europe,Healthcare,None
2012,Python,Framework,9.006744642336084,-9.139515546017705,297662,18.90557148687522,Europe,Healthcare,None
2020,Go,Library,84.34030982555336,-8.081801200222358,490769,3.4297944785424974,Asia,Manufacturing,None
2016,Python,Framework,52.834699327016565,1.3882903900147259,428186,21.511986697354395,Europe,Manufacturing,None
2014,C#,Language,22.897749476343353,6.215875268876477,359125,0.07305300854521524,Africa,Finance,None
2021,Python,Framework,13.067257522618947,0.27550413709179544,221192,6.7391610610030295,Europe,Education,None
2017,Python,Framework,59.108166503368246,2.941355111306997,714249,12.814734853506893,Asia,IT,None
2013,Rust,Framework,75.1675052654467,4.865258109474373,846014,1.8811328330935517,South America,Healthcare,None
2016,Java,IDE,38.706714729551564,6.605772093837825,839681,30.35714928871457,North America,Education,None
2021,Python,Framework,78.06140269982933,-0.037940678218150836,647744,44.92844076584315,Asia,Finance,None
2021,Ruby,Platform,67.4287121348199,-4.3367505698483,535654,20.357857995819028,South America,Finance,None
2017,Java,Tool,4.974564269247416,-7.343728031352066,740923,34.91271206469179,Africa,Finance,None
2021,Ruby,Database,71.96536417822243,4.083849641266983,830976,5.9017950909921515,Asia,Finance,None
2010,Kotlin,Database,57.47519991378921,5.3426213544375845,685159,46.780228927636905,Africa,Education,None
2016,Rust,Tool,91.82859650227681,-3.5007330885821197,322899,43.165082624883816,South America,Finance,None
2014,C++,Tool,9.355640439775492,-1.949989531580643,511906,43.388570658741884,Asia,IT,None
2012,Kotlin,Programming Language,17.516875904201257,3.775266915661229,923655,47.70674075234771,Europe,IT,None
2021,Ruby,Framework,66.43115591541748,7.948615951760139,712488,48.45703293537915,North America,IT,None
2013,Kotlin,Tool,85.3350959164163,2.5779550835145066,302246,45.536127655078204,South America,Finance,None
2012,Python,Framework,20.84324533197366,7.892299196162021,398929,47.924495061282954,Asia,Finance,None
2020,Swift,Framework,94.83734034805225,7.660204476071371,774443,13.818213192431811,Europe,IT,None
2010,C#,Library,88.7397155342207,4.7169885966650416,504665,34.49981767884103,South America,IT,None
2022,Go,Tool,9.887177295341266,1.7208878618603567,590221,41.74853132178176,Europe,Education,None
2019,Ruby,Language,94.52179835272676,-5.109765269191968,979429,47.75806067049903,Africa,Healthcare,None
2015,C#,Framework,24.136450824601006,-8.539602722527476,849297,10.562624389630104,Europe,IT,None
2018,Java,Framework,62.64566828443634,-3.707720405487674,903774,42.523086283343964,Asia,Manufacturing,None
2011,Go,Database,69.50022003324266,7.1692528412066,846488,18.610116485581983,South America,IT,None
2010,Swift,Tool,33.04683734544261,2.8588586369902664,147540,30.34556988055331,Africa,Finance,None
2022,Rust,Framework,6.1954767782086195,-1.1979535633236953,700657,17.392816734086097,North America,Finance,None
2022,C#,Framework,67.75372758647092,4.911766571807437,442277,39.91957491004974,Asia,Manufacturing,None
2019,Swift,Programming Language,12.18600901847835,3.4063973892206327,379495,1.3605592668129773,North America,Manufacturing,None
2021,C++,IDE,3.088642118085627,5.930159940140648,519197,20.250902433430095,Africa,Manufacturing,None
2015,Ruby,IDE,74.70142390789056,8.540235661315744,158524,18.06674975436664,Asia,Education,None
2021,Go,Database,11.082352550507203,-1.3928911667564776,494229,32.18512679611699,Europe,Healthcare,None
2021,JavaScript,Framework,81.11668645315095,7.365463145878422,263936,9.403203324608606,South America,Education,None
2019,Ruby,Framework,98.90788480821897,-9.928171218629059,844046,33.06963697143108,South America,Finance,None
2021,JavaScript,Programming Language,40.36830449113752,4.183032960809703,328927,15.240185621778046,South America,Finance,None
2020,Rust,Tool,64.60224663627429,-2.3184282205156226,675339,0.5622315471490669,Africa,Healthcare,None
2012,Python,Tool,92.9940151603159,1.6375134920316032,780644,49.42819144986185,Europe,Finance,None
2022,Swift,Database,91.68963856064451,-0.18021524260425892,289325,39.24750102247226,North America,Healthcare,None
2011,JavaScript,IDE,31.28507730488265,1.848051027585944,604046,49.25309412709267,Europe,Finance,None
2021,Java,Framework,2.7159383746680477,2.1844330845474467,357579,47.44423245425377,Europe,IT,None
2020,Ruby,IDE,28.774692539542045,-4.407571388676836,69452,23.903996037973595,North America,Finance,None
2013,Ruby,Platform,18.5877716135481,-4.446684369192242,919085,14.918341770623144,Asia,Finance,None
2010,JavaScript,Framework,35.58493067944919,-7.449332083153841,424193,44.713727782264364,Asia,Finance,None
2021,Rust,Framework,28.40958929057804,1.4630071778429041,94199,0.9951032050228015,South America,Healthcare,None
2022,Swift,Tool,84.30458161282095,-8.814609483718822,294121,10.359239982781055,Asia,Finance,None
2016,Python,Framework,52.446278689207915,9.17928207073167,78054,27.414417573215566,Europe,IT,None
2010,C++,IDE,12.939428644322925,-3.767915177800756,460958,9.777942045438392,Africa,Education,None
2017,JavaScript,Tool,38.57702051054533,-6.409506981670243,364297,18.910200972901325,Africa,Finance,None
2019,Go,Tool,66.59481202569197,-1.5113237382511198,408239,29.70448814179969,North America,Manufacturing,None
2013,Swift,IDE,88.29846001512855,3.916303946733077,38422,44.371630652705704,South America,Healthcare,None
2021,Java,Language,46.11857131821188,-8.743398752959521,898501,41.56348500336073,Africa,Finance,None
2018,Rust,Framework,91.81465895304432,-6.007380825575055,403522,39.41043048523456,Europe,Finance,None
2014,Ruby,Tool,79.63257839832876,3.6032969892847166,670880,30.401618648484785,South America,Education,None
2014,C#,Tool,7.586408903911757,7.1964193721240335,162882,38.7985128879709,North America,Healthcare,None
2022,Java,Tool,81.28566756495648,-2.756814031669659,401779,8.15430945568783,Europe,Healthcare,None
2015,Go,Programming Language,9.151053229102335,-6.449858587493349,920205,41.79295850108912,Asia,Healthcare,None
2011,C#,Framework,91.52162057446259,-1.8012889693564222,686507,15.360909108564696,North America,Education,None
2016,Java,Library,71.78361007759672,-6.395869197206634,283777,8.372366100851131,Asia,IT,None
2018,Go,Framework,23.29908151835295,9.428624735521083,667848,19.517438627689444,South America,Manufacturing,None
2016,JavaScript,Programming Language,16.901135612085337,-2.353747616533381,250476,4.710195161271824,Europe,Healthcare,None
2020,Go,Platform,45.96391658316365,1.0224716899878565,225320,43.48615122431766,South America,Finance,None
2011,Go,Library,64.9689897106321,-5.807926961706677,381440,17.042558313353506,North America,IT,None
2014,C#,Framework,20.358557033651692,8.159816590045203,344558,7.886634592471642,Africa,Finance,None
2014,Ruby,Tool,95.71108282124572,0.2528922729438463,849004,45.66664345839901,North America,Healthcare,None
2021,Ruby,Database,14.887314455280464,1.7859573375103377,646739,5.041101991502023,Africa,IT,None
2019,Python,Tool,86.0020343756531,7.753861434754533,221504,40.07891147073752,South America,IT,None
2018,Rust,IDE,26.149988415869107,-6.673948442222115,80355,39.65078387703854,Europe,IT,None
2016,Swift,Tool,4.55703933456274,-6.8143421127625565,722523,43.52809510645928,Asia,Healthcare,None
2022,Go,Platform,60.38629451588514,-8.562310787189542,455484,13.043962805868203,Europe,Healthcare,None
2012,Ruby,Language,43.5411182235843,8.687141003207508,49817,48.89433913521101,Europe,Healthcare,None
2013,Kotlin,Platform,30.445935292296124,-2.1881816691208904,167715,22.302451521332877,North America,IT,None
2018,C#,Database,32.02589060100601,-4.083292371478972,58226,26.94243010285818,North America,Healthcare,None
2010,JavaScript,Programming Language,67.86303132689169,-4.8693196382016435,901436,11.971593547567227,North America,Finance,None
2015,Python,Tool,47.15346847614479,7.330225284328733,603721,43.54715914159197,North America,Healthcare,None
2018,Swift,Framework,49.620365312976276,9.611668544989836,261675,18.676346302509224,South America,IT,None
2017,Ruby,Language,5.2074167180395925,3.31274856919814,932470,47.14962208024949,North America,IT,None
2015,Ruby,Language,69.9605875984557,6.016715720545992,278610,4.479691853039536,South America,Finance,None
2016,JavaScript,Framework,51.51919865755745,2.664311829635551,583596,30.966612267886905,South America,Finance,None
2015,Ruby,Tool,79.548828142875,-1.3941413774550533,301624,15.869933192996994,Africa,Healthcare,None
2017,C#,Tool,54.31221233334676,4.635105214155574,314078,32.63177451943236,Africa,Education,None
2021,Ruby,Programming Language,25.880715697940072,7.3725232697809275,406061,48.82420160159008,Europe,Healthcare,None
2020,Go,Framework,12.621032615152938,1.6588485417866483,575904,11.199896110660584,South America,Manufacturing,None
2014,Python,Framework,51.18788288021856,4.589807082437602,290796,48.32826166742544,Africa,Education,None
2021,Swift,Language,95.4343478388637,4.599516019972702,841307,3.3768531650311404,North America,Education,None
2021,Ruby,Tool,18.18362232598695,-8.718956850483936,594366,47.64823920939973,North America,Education,None
2012,Go,Framework,59.86810507753714,3.3067524654504403,128516,34.59954116464437,Asia,Manufacturing,None
2016,C++,IDE,57.62317832922286,3.5968288291324395,496617,0.5084625480915927,Europe,IT,None
2016,Java,Language,27.650734625815907,0.8277829701847494,799600,37.02978234297807,Europe,Finance,None
2018,Swift,Tool,79.7791819167285,-3.9533123973514472,317646,10.970855090386,Africa,Education,None
2022,C++,Framework,69.70560061936328,-4.19214957084133,552528,36.89417983239648,Europe,Finance,None
2011,Go,Database,51.09783226304947,2.034079570399964,16818,17.022313237660324,Asia,Education,None
2010,Python,Framework,62.36019358300469,6.846118394322502,391372,47.921432915104226,South America,Manufacturing,None
2015,C++,Tool,64.67947601903602,-4.689009937622474,591671,29.957175754356296,North America,Finance,None
2010,Ruby,Framework,95.98327789242353,5.276699057107111,304935,36.389980423821825,North America,Education,None
2020,Python,Programming Language,20.269289434656724,-0.00901330579848647,537764,9.849968952042804,Africa,Manufacturing,None
2011,Java,Tool,54.93582343842951,-2.847488812725185,449393,33.259664156947686,Africa,Finance,None
2022,C#,Language,84.29925340033894,5.20746543990102,527918,31.94350951962019,Asia,IT,None
2014,Swift,Language,11.94731743688534,0.07324762244800986,173631,45.74114048766793,Europe,IT,None
2022,Go,Tool,99.01680166587506,9.024562695771014,488290,5.323170225886126,Africa,Finance,None
2020,JavaScript,Programming Language,75.9612777542186,0.7571429001425667,642780,22.72855587260295,Asia,Healthcare,None
2011,Ruby,Framework,24.852997700461998,-5.56193477356781,916548,28.114436988394303,Asia,Education,None
2019,JavaScript,Programming Language,97.47746260077895,-7.135046205072997,365651,28.843351127381634,Asia,IT,None
2010,Ruby,Library,22.84962763188947,-8.475457724960233,720891,42.81047448560095,North America,Finance,None
2013,Ruby,Language,86.29705506656606,-1.1034619169829547,797052,12.994461172491434,North America,Healthcare,None
2019,C++,Tool,24.65576894000039,2.7399120007858784,916799,20.026387889996588,Europe,IT,None
2022,Go,Tool,81.8504495424825,-4.070964944519253,160722,8.64146642030239,Europe,Finance,None
2022,Ruby,IDE,32.67123782277278,-4.503806232233809,904144,29.814954651087213,South America,Finance,None
2013,Python,Framework,99.61987485371027,5.662236144100973,274704,43.58238878298712,Africa,Healthcare,None
2021,C#,Library,81.49620116554401,9.610639817076358,74165,23.87080438893556,South America,Education,None
2010,Go,Database,25.466344230884207,0.11430706304758509,427931,4.479459389982549,Asia,Education,None
2018,C++,Tool,76.11595004436532,9.125049554261487,280930,9.294882930828175,North America,Education,None
2012,Go,Tool,57.37284221084351,-8.708378517132918,874395,12.067444321803594,Africa,Healthcare,None
2015,JavaScript,Framework,23.24702915211657,1.2308038924759845,114636,17.95479977148654,Asia,Healthcare,None
2014,JavaScript,Database,11.587944777172899,8.09198357397213,785487,44.65448216308875,Africa,Healthcare,None
2012,Rust,Language,44.406742943209466,0.17241790629358533,334158,17.256004683130627,Europe,Education,None
2014,Kotlin,Tool,16.68113649624836,0.0033558028126829953,170944,2.1584275259854904,South America,Finance,None
2012,Python,IDE,84.21611792154748,1.5946633540947648,19930,15.994383225816295,Europe,Healthcare,None
2010,Kotlin,Platform,32.19319600061067,-2.4295840022484487,695518,37.54961250566871,Africa,IT,None
2011,Python,IDE,15.845087259953894,0.383779395806803,881624,9.428953082488189,North America,IT,None
2015,Java,Language,72.1448090333554,-7.196273777333402,878931,25.22507347732597,North America,Finance,None
2021,Kotlin,Language,24.29720549826809,4.5555941628554475,883266,29.898780792672152,South America,Healthcare,None
2022,C++,Programming Language,68.51095134437247,-9.671722557183468,643286,42.550359181185925,North America,Healthcare,None
2015,Python,Framework,39.94028331119816,-5.670661359189912,698109,43.98738980145101,Asia,Manufacturing,None
2018,JavaScript,Tool,38.90913171458931,8.954470052652837,786486,14.845302195446319,North America,Manufacturing,None
2010,Rust,Database,10.387450843738977,-0.921795591696954,391899,45.62162843532682,South America,Healthcare,None
2010,C#,Library,0.1320093455632998,1.4414061917303762,642143,38.23446607325587,Asia,Finance,None
2020,C++,Framework,94.63161188166693,4.890641697437186,89569,16.966199643637232,South America,Finance,None
2015,JavaScript,IDE,0.8469059196420603,-7.091966240915792,226484,43.61356714605036,South America,Manufacturing,None
2017,JavaScript,Library,74.15333358783572,9.860102019954738,816260,0.0016287727472752422,North America,Manufacturing,None
2013,Swift,Database,68.25054094592889,-1.5558161708841904,98326,7.4410244702822865,Africa,Education,None
2016,JavaScript,Tool,42.244360108727264,-9.999599449397698,654986,22.424183510346406,South America,Finance,None
2010,Java,Tool,54.083326386941955,5.901421965978688,35507,4.638352427883313,Asia,IT,None
2012,C++,Tool,43.20555222425263,-8.415208043992905,699730,5.807549602053596,Asia,Education,None
2010,Go,Tool,68.41957438864824,-0.5798592375319434,440056,21.895166291829593,Asia,Education,None
2020,Rust,IDE,72.1214767690516,-5.314793690324294,905489,37.07301594289633,Asia,Finance,None
2015,Rust,Programming Language,28.163004107602596,-6.686118029741451,599989,7.447332655928745,South America,Finance,None
2011,Kotlin,Framework,84.94203108598954,-5.637958232422831,740879,43.71676344406378,Africa,IT,None
2017,Java,Programming Language,51.97992334450882,3.402628998183273,643133,32.52556101306262,Africa,Manufacturing,None
2020,Kotlin,Programming Language,84.47031132080349,1.8572798536573707,405719,45.35726450665966,North America,IT,None
2022,Kotlin,IDE,93.2012042261985,-8.701142589562153,410480,48.95315447859494,Europe,Manufacturing,None
2013,JavaScript,Tool,49.77236935765442,4.660172939106111,335393,13.942230589598658,Europe,Manufacturing,None
2012,JavaScript,IDE,76.20334953762341,0.8401218024503159,830581,30.36349236526875,Asia,Education,None
2013,Swift,Framework,54.71399038513607,-8.245709577407634,291077,37.47841721695218,Europe,Manufacturing,None
2012,Kotlin,Framework,42.10940228127181,-1.7890618620811711,579212,39.68857487627392,Asia,Healthcare,None
2013,Ruby,Database,39.149862030767615,3.329947478805371,106463,45.09631603833094,South America,IT,None
2017,Rust,Programming Language,58.344508936699015,-6.178611952345719,239617,0.7136465096557798,Europe,Manufacturing,None
2017,C#,Tool,38.18370516855395,3.582813347890429,418550,17.71013411181041,South America,Education,None
2011,Java,Framework,79.50793273364695,-4.679255660968343,47439,23.773482439471174,Africa,IT,None
2022,Swift,Framework,20.732605487493228,5.285170833282999,246766,23.536565022425236,South America,Finance,None
2014,JavaScript,Library,27.13166761604797,-9.396353786385479,809420,16.805156381148574,Africa,Manufacturing,None
2022,JavaScript,Programming Language,53.79572403216943,2.2092366617091344,98887,48.3122314500939,Europe,Education,None
2016,Go,Tool,30.031827530016685,9.428764823687121,463718,2.8242984551601182,South America,IT,None
2020,Swift,Tool,70.88110890758456,-6.482999924617494,985360,39.214524503389505,Asia,IT,None
2017,Ruby,Database,53.333687132807896,7.815196338703046,476865,13.76883819244042,Europe,Manufacturing,None
2022,JavaScript,Programming Language,8.69173130142954,2.1409724952171025,748373,19.14892276475421,Africa,Manufacturing,None
2010,Ruby,Tool,75.70263611529157,1.881642745444596,440407,7.033167825359393,Africa,Manufacturing,None
2010,Swift,Language,21.954498044282154,2.983733200488647,434696,31.612969098727927,North America,Education,None
2016,JavaScript,Programming Language,94.37055705475052,9.848347975556234,511936,12.88188891099981,Africa,Education,None
2014,Rust,IDE,43.73953769196791,-8.234461857619017,156809,13.613914591371989,South America,Healthcare,None
2014,JavaScript,Tool,73.93785644549071,-6.728645773510673,122327,28.84770185614225,Asia,IT,None
2020,C++,Tool,78.55491148392068,2.253906151236544,507282,14.66604209537855,Europe,Healthcare,None
2022,Swift,Library,60.867947283591576,6.206623191381663,357633,49.33925066161536,Africa,Manufacturing,None
2021,Go,IDE,24.061904447222325,-9.166592073146491,463236,49.175911183920455,Asia,Education,None
2015,C++,Database,14.366802437322368,7.762371313602504,261685,34.4940944742343,Asia,Education,None
2011,C#,Library,72.9108297169058,-6.875194737626,837515,7.857588086335471,South America,IT,None
2020,Kotlin,Framework,24.854332424463077,1.187236704396259,136587,26.774438354059804,Asia,Healthcare,None
2012,Rust,Library,27.748794656542596,5.333844903757781,281778,2.682807305472845,Europe,Education,None
2016,C++,Platform,64.481708870347,3.2713535168914643,199642,21.81975503178613,North America,IT,None
2018,JavaScript,Platform,98.56537613507558,5.253620507718097,187392,3.438843245862472,South America,Healthcare,None
2012,Ruby,Language,52.5678922749415,-4.136485534548788,252042,19.81121999346816,Africa,Education,None
2020,Ruby,Framework,34.054019876545894,7.200717647170745,537295,42.511818908806134,Asia,IT,None
2019,Rust,Tool,3.4342496823584256,-4.849951263045728,431775,1.9592666701640449,Europe,Education,None
2021,Kotlin,Tool,81.62712413099044,4.267474824076329,822073,36.767089033243195,Africa,Education,None
2019,Java,Database,67.52267527774698,-7.864673573674308,533220,33.93218183284257,South America,Finance,None
2015,C++,Framework,74.29368971397004,8.667259609722944,396550,48.03242812797932,Asia,Healthcare,None
2015,Rust,Database,12.865259444005684,-4.3733020815951456,162524,13.846255680657983,Europe,Healthcare,None
2021,C++,IDE,60.34547573378957,-7.4403893174990205,474838,20.489937943171356,South America,IT,None
2018,JavaScript,Programming Language,13.236674972268181,-7.487592354463784,413388,18.11581942737341,North America,Education,None
2015,Go,Tool,10.264436110460196,5.807149820928071,444579,8.3820954437404,South America,IT,None
2019,Python,Library,73.93021136668419,5.654286056848399,469096,30.83992271195768,Africa,Manufacturing,None
2011,Python,Library,80.16711349187126,3.4572930859408615,306808,43.088854813399905,Africa,Education,None
2019,Java,Tool,54.76938027009782,9.558365055329073,213550,46.483497015026764,Asia,Education,None
2022,C#,Database,14.071128853744518,9.429524591944812,156998,35.56444031643639,Asia,Manufacturing,None
2014,Swift,Library,74.9342846485871,4.510942639120664,876960,25.606223318045735,Africa,Finance,None
2016,Rust,Tool,10.703503033382,6.817558738637281,56643,37.05232029748261,Asia,Healthcare,None
2019,C++,Platform,58.39133888831422,5.52746292087507,392779,43.552208355648055,South America,Finance,None
2020,Rust,Database,73.39986736290426,-8.45516456533584,883899,8.594648998311726,Africa,Healthcare,None
2018,C#,Programming Language,71.35381867436566,2.6276326882786663,187978,36.98654260457589,North America,Manufacturing,None
2020,C#,Tool,71.17320695001294,-1.7212039922618505,565807,49.6068672691439,North America,Manufacturing,None
2010,Python,Programming Language,3.7560320825591798,-0.21672221705137318,577343,19.079673698713957,South America,Education,None
2015,C#,Library,90.22994708990524,-5.570679736443209,383082,49.21134045521625,Europe,IT,None
2016,Go,Tool,48.22431959124699,-9.410752355802806,361370,10.82147280334851,Africa,Manufacturing,None
2010,C#,Framework,13.886144560138792,7.980034579889434,391045,13.636005103882365,Asia,Finance,None
2022,Python,Programming Language,49.83549390566549,8.45585229258613,427789,13.92168781158981,Europe,IT,None
2016,Ruby,Library,49.67862936181475,4.823840047671402,111692,30.183604701302396,North America,Manufacturing,None
2010,C++,Framework,70.97382920447241,4.8721970666800125,133928,41.66200672223711,North America,Finance,None
2016,JavaScript,Library,24.02701547254168,6.677121444147083,160057,49.80132850036434,North America,Healthcare,None
2017,Java,Library,26.6911430255345,-3.763228000590207,695674,40.30234809090672,South America,Manufacturing,None
2011,Python,Framework,7.811172675942501,6.40165748540273,272944,18.572549051773528,North America,Healthcare,None
2011,JavaScript,Database,11.354148405707132,3.533300231076364,74606,8.018662033485763,North America,Healthcare,None
2015,Python,Programming Language,41.82655552515055,5.751816999490469,22110,44.510990038081985,Europe,Education,None
2010,Python,Framework,53.75182542786365,7.0720853012623515,35512,33.82985950242381,Asia,Finance,None
2016,Java,Framework,89.97856369496901,7.805371385351986,27016,7.118712090067253,South America,IT,None
2014,Kotlin,IDE,70.50586037235405,-9.577959490761165,40074,16.62094300708613,Asia,Education,None
2020,Ruby,Library,99.0912001783642,-0.7636678794856788,205554,30.848066616789872,South America,IT,None
2014,Swift,Framework,59.35778950673907,8.977894727467191,302888,22.857126864348267,South America,Healthcare,None
2014,Java,Tool,93.89162677850173,1.538073234022118,709179,16.975447769730046,Asia,Manufacturing,None
2017,Java,Framework,85.49565662896453,4.319523414383919,550164,24.244952691240634,Asia,Education,None
2012,Rust,Platform,2.767682671440519,-3.303978892791717,462242,38.21356635713645,Africa,Healthcare,None
2011,Java,Database,79.61934049693858,-8.144740090864172,453766,41.68656920038797,North America,Healthcare,None
2021,Python,Framework,22.323545981902594,1.533649406583283,103882,26.386856142509323,Europe,IT,None
2014,Swift,Language,94.83006454847971,-1.4482505084212676,256047,7.00688268061041,North America,IT,None
2019,Rust,Framework,11.967907621298036,-9.498165439420223,442859,41.680367429136986,Africa,Education,None
2018,Python,Tool,20.54736980285583,-8.084234455705332,760496,23.023935815970848,South America,Manufacturing,None
2014,Rust,Language,30.33650809271392,-0.7408486282478606,300915,44.95487529536801,Asia,IT,None
2014,JavaScript,Database,0.30916223573048685,-0.015419286408537403,165867,43.6505907269977,Africa,Manufacturing,None
2017,C#,Framework,1.368257136721318,-0.06637440844623654,724830,7.519122538568729,Europe,IT,None
2010,Java,Library,63.83177199369757,-4.097861765997739,696248,17.76052925512247,Asia,Manufacturing,None
2017,Rust,Tool,5.588409509724213,1.2849960341622833,533821,15.338523468909028,Asia,Healthcare,None
2021,JavaScript,Programming Language,10.127330227010678,-0.22601528124218717,557666,47.67204445582392,South America,Manufacturing,None
2021,Kotlin,IDE,43.355471551991165,-5.031962134363235,265159,28.290603145603026,Africa,Manufacturing,None
2020,Rust,Tool,75.90588292787949,2.614351030798785,829440,49.11461987687068,Asia,Manufacturing,None
2018,C++,IDE,35.22880792074518,5.273451489350485,377164,18.23595337322899,South America,Education,None
2019,Swift,Platform,88.64172328676018,-8.795838290236599,22695,44.23981679351977,Europe,Manufacturing,None
2019,C++,Tool,17.734084252010273,-6.350016947081465,782087,45.574465799639434,South America,Healthcare,None
2021,Swift,Language,22.445162752589,4.216689742155001,120289,46.56394488289992,Asia,Education,None
2020,C++,Tool,4.3838785292732885,-1.9584546844097517,91504,18.083044529501517,North America,Education,None
2015,C++,Tool,80.6260580859862,1.7102196990189196,796473,15.385668019684168,Europe,Education,None
2012,Java,Library,76.73172243930946,0.5254669215954326,143878,3.6363880366564407,South America,IT,None
2016,Kotlin,Platform,92.7893967468398,-6.602217787210723,567310,31.117337095049596,Asia,Healthcare,None
2019,Python,Tool,85.70749103773149,2.1435962323649793,418532,3.546615911568601,South America,Manufacturing,None
2015,JavaScript,Tool,0.610043790859649,-7.701546847797875,150155,28.081622688634937,North America,Finance,None
2016,C#,Database,63.4485601429288,6.140132414553772,359968,16.203458754496253,Africa,IT,None
2020,C++,Platform,21.339944841192736,0.023062582067140625,82565,2.8076518347324053,South America,Education,None
2015,C#,Tool,5.652815311400516,-8.648971259943071,653944,47.22688238011826,Europe,IT,None
2013,C#,Library,97.98914837508227,9.735834126734417,38619,42.17904311568236,Europe,Manufacturing,None
2021,Rust,Tool,29.57402636092428,-0.9909092620339255,843163,38.42666419572029,Africa,Healthcare,None
2020,Kotlin,Framework,43.82156804359247,3.9977198716945246,914962,41.581019232108495,Asia,Finance,None
2021,Kotlin,Database,47.30751417667758,-7.0982336365136955,604622,20.63856774554469,North America,Healthcare,None
2013,Kotlin,Tool,97.26197063407194,-7.104245116269015,707207,11.995076847127685,North America,Healthcare,None
2020,JavaScript,Library,49.6006200648513,-6.874258002942497,258443,8.542009347479473,Asia,IT,None
2021,C++,Tool,72.61439881022008,-6.947694657592658,76260,34.960460674186805,Europe,Education,None
2010,C++,Database,27.06334825781672,-7.234951622865015,104886,39.230359228925096,Africa,Education,None
2013,Rust,IDE,55.96682886457823,9.709534591410925,651818,6.279135401981506,Asia,IT,None
2014,Ruby,Language,51.165169585431734,-2.9574723453962104,414378,47.84725348782342,Africa,Healthcare,None
2011,Java,Tool,9.091854816296452,-6.1639158997640875,616746,29.983655467444464,South America,Education,None
2010,Kotlin,Framework,86.08418533716417,-1.509071121771088,903516,37.16613237707288,South America,Manufacturing,None
2020,Swift,Tool,15.363982275184519,0.05368507382470078,989603,10.182753750496943,North America,Finance,None
2019,C#,Programming Language,43.364686199679916,-0.7876429122194395,281680,36.09043977530929,Europe,Finance,None
2022,Java,Platform,90.93504647240694,-0.8764153519516409,5784,0.36361469843780303,Africa,Manufacturing,None
2019,Swift,Database,60.2680766313723,4.4206042898833005,852285,29.775853773695204,North America,IT,None
2013,Swift,IDE,38.50797525298319,3.509037706705742,802186,40.39906080923837,Asia,Finance,None
2019,Java,Tool,79.08472530051954,-3.452543756307085,685392,2.474839438762949,Asia,Manufacturing,None
2020,Go,Tool,6.614570898912708,-6.315781878489761,291650,18.509516569389955,North America,Education,None
2013,Kotlin,Tool,76.04502255353293,3.9878340180917267,827203,7.368378972176615,North America,IT,None
2021,Rust,Programming Language,86.46166264627155,-3.4614232961768483,878963,34.59953477391666,Africa,Education,None
2014,JavaScript,Tool,77.75166691406868,9.548303719368384,92795,33.83461648480726,North America,Finance,None
2016,Kotlin,Tool,28.644637873706223,4.598527811360709,855962,19.391321258875603,South America,Manufacturing,None
2015,Kotlin,Tool,34.031719363416734,-2.28014306377778,501516,19.711225346368693,Africa,Education,None
2017,Swift,Library,83.71113988941103,9.99676949346377,412499,21.596520548577946,North America,IT,None
2011,C++,Programming Language,22.614330328390697,-7.317717130808541,17751,47.868640954473875,Europe,Healthcare,None
2015,Rust,Framework,53.78935759654132,-3.536943039287883,944316,14.327044557732444,Asia,Healthcare,None
2017,Go,IDE,55.88691244923212,0.5663914196660862,313692,37.941019977255905,South America,Healthcare,None
2022,Java,Programming Language,81.23286256557702,-7.518128921090462,185096,40.36150741572363,North America,Education,None
2016,C#,Platform,1.6132016024285267,1.9944409418521332,606475,23.011815110183946,South America,Healthcare,None
2021,Ruby,Framework,99.98972930711143,4.460898544654459,854739,33.32001787785699,Asia,IT,None
2021,Swift,Tool,14.014000048212239,-1.5557497606804578,799581,35.68091680899454,Europe,Education,None
2016,Swift,Language,35.606627224647156,2.768484577325861,483332,28.4299115371249,North America,Manufacturing,None
