Category,Sales,Revenue,Discount,Age,Region,Product,Date
A,2828,1152.1967132403636,0.3575575767092841,21,North,P4,2023-04-22 03:00:00
E,2257,3914.5480892675964,0.3202453191940574,55,East,P3,2023-09-15 05:00:00
E,1464,3112.2723237283158,0.20023263063767713,41,North,P4,2023-08-14 21:00:00
B,2774,1808.323744346083,0.25909159024908895,31,East,P4,2023-04-09 12:00:00
B,4294,1440.2950407242288,0.2712454278988967,58,South,P1,2023-08-18 20:00:00
E,3678,2533.551454527994,0.45209919779022545,18,West,P2,2023-05-18 17:00:00
E,3872,4348.647856780102,0.4843616616515838,34,South,P1,2023-04-03 07:00:00
E,4335,4461.178236804099,0.45720054495859885,62,South,P1,2023-01-06 05:00:00
B,2230,3411.3855215825456,0.3876712096207918,41,North,P3,2023-04-20 04:00:00
E,3654,3910.1457089205705,0.33399709344232875,44,North,P4,2023-06-25 15:00:00
E,1884,1460.6231496114815,0.375704654186382,24,North,P2,2023-03-02 11:00:00
D,4805,3352.504261871419,0.4756436882930756,26,South,P2,2023-08-20 03:00:00
A,3413,3667.862813948727,0.19999949408953271,60,West,P2,2023-10-07 07:00:00
C,3323,1802.8513716551688,0.314048203069362,52,West,P4,2023-11-04 01:00:00
A,3427,4520.6189316410355,0.3758432076001632,29,South,P2,2023-05-11 10:00:00
D,4814,1779.9869500840791,0.3716988005297098,38,West,P2,2023-01-30 00:00:00
C,2332,2253.9094393858018,0.2009115838307346,20,South,P4,2023-04-05 14:00:00
E,2654,3482.227388093834,0.33469261095590075,32,South,P3,2023-12-21 05:00:00
D,4339,3553.400260522923,0.4183652569680626,38,West,P2,2023-05-23 03:00:00
E,1944,3797.538963949469,0.29003159202009754,27,East,P4,2023-06-04 22:00:00
B,4856,1448.0468522728227,0.41731923067949406,50,East,P1,2023-10-07 21:00:00
D,4135,4397.857719714221,0.24395303910182192,63,North,P4,2023-07-25 00:00:00
B,3857,3131.3885291330394,0.4755040508655036,23,West,P1,2023-03-27 04:00:00
D,4421,2885.2871764202737,0.31357137619964043,19,North,P4,2023-02-16 12:00:00
D,1924,4924.390498054038,0.3383791803170457,46,South,P2,2023-02-18 04:00:00
B,2938,3961.513187764079,0.11254462752183536,57,East,P3,2023-02-11 04:00:00
C,1493,1472.0241064774996,0.1681076548514377,50,West,P3,2023-08-21 19:00:00
A,2546,4026.1566689049628,0.35317355218841795,21,West,P2,2023-03-18 04:00:00
E,4169,1380.995735891478,0.2679481487129085,21,West,P1,2023-11-25 00:00:00
D,2969,1109.8822500519393,0.3032655161832699,46,East,P4,2023-09-11 16:00:00
E,2094,2614.5035810795885,0.12518856349348018,54,North,P2,2023-04-08 17:00:00
B,3411,4974.312691276875,0.4336540953641538,37,East,P4,2023-05-06 05:00:00
E,3617,1699.5357447794506,0.41380224091848694,58,North,P2,2023-07-04 19:00:00
B,2825,3690.5773741071603,0.17414159028873982,40,South,P2,2023-10-04 04:00:00
E,1762,1693.5842648244775,0.35373174290295173,62,South,P4,2023-01-04 04:00:00
A,3323,3899.147899833544,0.42732608466170874,35,North,P3,2023-08-28 16:00:00
A,1049,3021.4146729513045,0.35634165456624,42,South,P3,2023-04-17 18:00:00
A,4429,3719.886840357505,0.22415923811833793,18,South,P1,2023-03-07 12:00:00
A,3775,1811.4927036569384,0.36244446019126686,32,West,P4,2023-10-23 07:00:00
A,1905,3982.513330082008,0.1841846990732849,51,West,P1,2023-09-06 18:00:00
A,3975,4982.476238490826,0.22730199891176836,37,East,P2,2023-11-28 08:00:00
B,1563,3662.6020025038392,0.19602786124287147,54,East,P1,2023-10-03 09:00:00
D,1782,2973.9199922915104,0.32277004095608264,44,East,P2,2023-12-02 16:00:00
E,3532,4692.69595447706,0.14329065870621946,39,West,P4,2023-05-10 15:00:00
A,4155,1063.407368927505,0.47332415213933554,22,East,P4,2023-04-25 01:00:00
B,4970,3919.6940771432846,0.23340494146514673,51,East,P4,2023-08-14 04:00:00
B,4876,4554.986067255251,0.18758805084232055,56,West,P4,2023-07-13 17:00:00
B,4709,1246.6983344838297,0.2986199254407325,20,North,P1,2023-06-11 04:00:00
D,3040,2800.256681663033,0.21079912738188644,34,West,P2,2023-05-11 17:00:00
E,2831,1818.8778157999957,0.3139616345530577,41,North,P3,2023-11-23 00:00:00
D,1583,3266.07266235132,0.2394036599128342,41,West,P4,2023-09-13 16:00:00
C,2319,3598.171834414642,0.15282672430761635,20,East,P4,2023-11-21 23:00:00
B,1235,2210.49273171502,0.2063580968109048,62,South,P2,2023-05-26 06:00:00
C,3103,2839.9266787124034,0.27537593798461013,24,South,P3,2023-02-11 18:00:00
A,2942,2117.3579411062383,0.11211729059185026,42,North,P4,2023-12-25 22:00:00
A,1359,2477.564657820455,0.4082570108059048,20,North,P3,2023-11-26 10:00:00
D,2930,1638.1598267536942,0.3487298258361663,32,North,P4,2023-08-12 07:00:00
E,1109,4542.237774342526,0.3405438429113417,46,South,P1,2023-07-08 18:00:00
C,1191,1040.0416422365456,0.3184199727531064,46,North,P1,2023-03-10 01:00:00
E,1903,4529.636745775154,0.3361252689300274,27,West,P3,2023-10-05 21:00:00
D,2116,3286.715513398954,0.4738607810828882,49,West,P2,2023-03-15 01:00:00
A,1861,2326.63137670807,0.10342768432429628,40,South,P2,2023-12-27 19:00:00
E,3615,3892.228501841319,0.11911988386309971,56,West,P1,2023-09-22 17:00:00
E,2083,3031.008607450657,0.17659736397232095,26,North,P2,2023-12-11 08:00:00
A,1649,2996.434632430426,0.16692055199726002,54,South,P2,2023-01-07 02:00:00
C,1038,1440.5691316758657,0.1724777837876731,57,North,P2,2023-11-09 19:00:00
A,4611,2558.064103781635,0.36877755433946013,31,West,P3,2023-01-14 04:00:00
E,4120,1964.2573834269465,0.2837933204200661,21,North,P3,2023-02-19 01:00:00
C,4491,1062.7836223851186,0.49671155133387723,37,South,P2,2023-05-23 14:00:00
C,1636,2440.3985231284532,0.19075436592117795,45,North,P1,2023-04-19 02:00:00
A,2036,1359.288517702419,0.22433204041099786,31,West,P2,2023-12-21 07:00:00
E,1035,2027.3201509007408,0.4936962867206597,61,East,P4,2023-02-01 20:00:00
D,3148,1370.0664847323778,0.4327032563208988,51,South,P1,2023-11-23 12:00:00
E,4865,1403.7665022255953,0.2879196882714131,30,North,P3,2023-09-19 13:00:00
B,4157,1796.045177660753,0.3218387542183959,48,South,P4,2023-01-19 03:00:00
D,4587,4999.396977945601,0.4372711682611362,50,North,P2,2023-05-20 15:00:00
C,4294,1008.736571428995,0.2923920984185312,56,East,P2,2023-05-03 02:00:00
D,2361,3554.690544481621,0.18240948943283375,45,West,P1,2023-01-06 14:00:00
C,2983,1564.9747921062294,0.43137781542175424,42,North,P1,2023-07-12 10:00:00
C,1165,4682.512546843103,0.31510899651025737,49,North,P2,2023-04-09 14:00:00
D,3430,1374.531573334517,0.16121703886552852,26,East,P2,2023-05-23 07:00:00
C,2879,4820.252748504946,0.3022343324737591,45,South,P1,2023-02-11 22:00:00
C,4966,3443.7055499339117,0.2652813522387435,48,West,P4,2023-11-26 12:00:00
B,4447,1005.072307661961,0.45073701275270317,34,North,P3,2023-07-15 11:00:00
E,4542,4576.028791667224,0.15042217254428136,40,North,P1,2023-11-16 13:00:00
E,3837,3086.847205467673,0.4500839217792102,30,West,P4,2023-11-23 05:00:00
B,4713,2050.6789413219385,0.3048844067241139,27,East,P2,2023-03-21 00:00:00
D,1030,4069.1167100625207,0.2617457719924591,33,South,P3,2023-05-08 17:00:00
A,4446,4706.66221554748,0.16478687376117612,23,West,P4,2023-04-25 12:00:00
A,1010,2934.763292587176,0.3803271850554718,28,South,P3,2023-10-06 20:00:00
A,3011,2262.2138977724435,0.47072268364401626,20,East,P3,2023-04-21 21:00:00
B,4373,4155.7804957397075,0.25015094155972795,45,East,P3,2023-05-05 02:00:00
B,3143,3727.1419911538187,0.1966340002683334,58,West,P4,2023-10-17 13:00:00
C,4261,4555.00993500109,0.32194676679966283,32,North,P4,2023-09-23 15:00:00
A,3500,3770.0560510447717,0.41847437937354814,30,East,P2,2023-09-27 03:00:00
D,3239,1974.113355598145,0.10150707782021323,59,East,P3,2023-09-12 11:00:00
D,1485,4726.636999036076,0.35255097455817175,62,West,P1,2023-09-28 21:00:00
A,2289,1419.3429888239652,0.3386064002794523,34,West,P1,2023-04-21 21:00:00
A,2447,2071.7710004273913,0.22726087432166403,24,West,P1,2023-09-14 21:00:00
A,4199,3080.7784308955424,0.28056920144198816,45,East,P4,2023-12-09 02:00:00
B,3285,3262.9681042836055,0.1987852896647284,55,South,P2,2023-05-20 22:00:00
B,2943,1061.2423465076217,0.4159542951807371,30,East,P4,2023-01-12 11:00:00
B,4426,4122.29090328376,0.35381397334644304,34,West,P3,2023-06-19 22:00:00
E,2963,2446.429273701558,0.3130846488155941,32,North,P1,2023-07-18 02:00:00
D,4183,2625.674164008551,0.2570104793671309,53,North,P4,2023-07-15 18:00:00
D,2851,4237.478177747783,0.21655375440829286,45,West,P1,2023-01-16 04:00:00
C,2469,2517.133566910178,0.42909459441737263,32,North,P4,2023-02-03 02:00:00
B,2366,1188.8995059790193,0.2805630681734276,63,East,P1,2023-10-11 03:00:00
E,4216,1705.7590818814012,0.3005789679366691,28,South,P3,2023-09-02 14:00:00
E,4136,4823.6126895527295,0.30833149221629663,48,East,P1,2023-01-25 13:00:00
D,4318,1281.6214496100565,0.2793467741726306,21,West,P3,2023-06-28 22:00:00
B,3782,2419.724803872065,0.20243537049536953,52,East,P3,2023-06-29 17:00:00
C,1990,3012.7166682053785,0.14813617609722082,51,North,P4,2023-07-17 17:00:00
B,4561,2973.1233093542405,0.1394149068670963,44,East,P4,2023-11-04 09:00:00
A,1824,1015.839772048571,0.40298500933627546,27,South,P4,2023-03-01 21:00:00
B,2462,3004.650925829961,0.18941112892060455,47,North,P3,2023-06-18 01:00:00
A,3153,2535.089831909637,0.12226912598159023,62,South,P2,2023-03-20 21:00:00
A,3228,4888.317341898229,0.41900696267835447,37,South,P2,2023-11-10 07:00:00
C,3231,1636.6363359753193,0.16162466114425922,46,South,P3,2023-03-18 18:00:00
D,1225,2416.61678703798,0.3500584366933416,46,East,P3,2023-09-18 04:00:00
B,1776,2677.9259403592787,0.2354573085791453,40,East,P4,2023-01-14 14:00:00
A,3837,2562.774148403795,0.1505921026765238,38,East,P4,2023-04-11 00:00:00
B,4980,3663.32331060745,0.26579239170174396,60,East,P4,2023-12-04 18:00:00
D,2112,1862.0514301910753,0.10592354445305006,27,North,P2,2023-06-28 06:00:00
D,1687,1884.2862112559674,0.43641799300502415,58,East,P2,2023-07-09 14:00:00
E,1529,3916.8437940034123,0.30539918453674286,29,North,P3,2023-11-09 12:00:00
D,4442,3001.1620747127185,0.15566400436318473,47,South,P2,2023-06-17 07:00:00
C,1971,2660.6227042292417,0.1947921273555939,50,North,P4,2023-08-16 04:00:00
A,1935,1676.8122067090071,0.27919007685541064,35,West,P4,2023-06-29 10:00:00
E,4984,1750.1088916486665,0.17554775312621948,31,East,P4,2023-12-10 10:00:00
C,2422,1042.2065472636023,0.20743966460043436,39,West,P4,2023-11-23 02:00:00
B,3153,1365.7050754468369,0.31375422569410527,38,North,P4,2023-10-10 15:00:00
A,2294,3227.354778760964,0.43304360521535423,18,East,P1,2023-05-29 05:00:00
D,2998,4567.492520033639,0.26073587427596834,60,West,P3,2023-01-07 09:00:00
A,3878,2148.65906052223,0.38679010942141934,32,East,P3,2023-02-02 19:00:00
B,2526,2310.9889035845126,0.45067368538425934,53,North,P2,2023-07-23 14:00:00
E,1678,1462.4224424460488,0.1865203761184648,64,West,P4,2023-05-21 21:00:00
E,4596,2554.5237824284113,0.42287678816086405,39,North,P1,2023-11-12 06:00:00
E,3896,1148.8868182773167,0.402960879332411,49,West,P4,2023-09-19 13:00:00
D,4103,4670.402785047601,0.242774919179254,63,South,P4,2023-04-05 11:00:00
C,3440,3692.445392498115,0.49580798380034685,50,South,P2,2023-06-27 10:00:00
C,1039,4962.995237572875,0.2050289485743828,58,South,P1,2023-02-10 10:00:00
A,3707,4531.292650713975,0.20192130641267825,56,South,P1,2023-02-09 09:00:00
D,4289,2891.9623747926107,0.40890366586127913,40,South,P3,2023-08-23 02:00:00
E,4802,3078.7401246015074,0.2738629272204337,60,North,P4,2023-12-08 07:00:00
E,4028,1762.3041860687754,0.2323179979124173,19,South,P1,2023-03-04 07:00:00
B,2105,2848.1573713582225,0.1714651221356412,19,North,P3,2023-03-27 07:00:00
B,1844,4612.111493971246,0.4061329723738176,55,South,P1,2023-05-01 06:00:00
E,2743,1203.4136945432845,0.41452872245443084,46,East,P4,2023-08-05 04:00:00
E,3248,4454.227211993239,0.3266256012920562,63,South,P3,2023-06-23 06:00:00
D,1446,2363.791206570439,0.4829254452765491,20,East,P1,2023-05-25 05:00:00
C,4915,4598.05106038524,0.2272653081690617,56,North,P2,2023-10-08 13:00:00
B,4499,4763.519625365939,0.1878476181917349,24,South,P1,2023-03-11 01:00:00
C,4109,3683.4595480076237,0.3709867075737848,53,West,P4,2023-07-30 03:00:00
D,2234,3657.6951463707114,0.4033634563198819,46,North,P2,2023-09-23 00:00:00
E,3491,2811.0173508349603,0.18996238822072897,54,South,P1,2023-01-20 22:00:00
C,2350,4342.16089817483,0.1306443057044453,53,North,P1,2023-06-14 17:00:00
E,3808,4846.451033733132,0.4242065946345488,40,West,P3,2023-12-18 04:00:00
E,1226,4100.3272013564765,0.490600789458405,62,South,P4,2023-06-18 11:00:00
A,1047,3487.746935026837,0.3578689144289138,33,West,P1,2023-01-25 21:00:00
C,4089,3427.171583285347,0.21114676005755767,48,South,P1,2023-12-15 04:00:00
C,3959,4397.879606334649,0.49866904342111684,51,East,P1,2023-04-07 20:00:00
E,2462,3164.8150630851933,0.45730665450683106,18,North,P4,2023-11-01 03:00:00
D,2830,4215.439544995291,0.30535225851211756,35,West,P2,2023-01-24 17:00:00
A,4779,3035.5410206969827,0.43012851393673357,57,North,P4,2023-05-19 16:00:00
E,1186,1249.7770998956964,0.4263282093051868,60,West,P3,2023-01-06 20:00:00
B,3392,2535.7880356166206,0.4739195878693998,32,North,P3,2023-05-17 16:00:00
B,3271,2777.763830685995,0.436369537509384,34,North,P4,2023-04-26 03:00:00
A,3877,1566.4689799464688,0.35747169438286586,61,North,P1,2023-05-30 14:00:00
D,3535,1409.9853167568513,0.34372148758260296,27,East,P1,2023-03-26 22:00:00
E,2932,3141.8597986278164,0.2869429153326447,37,South,P2,2023-02-14 18:00:00
C,3924,1340.5745462243285,0.35059425598830296,23,East,P4,2023-08-23 06:00:00
A,1848,2211.7806715603356,0.4180866346121531,25,North,P4,2023-04-03 17:00:00
D,3032,3978.3879038523037,0.4876150505210214,62,West,P1,2023-11-10 11:00:00
C,2252,4857.728718271923,0.28691494327284806,51,North,P3,2023-01-16 03:00:00
B,2413,3871.4823222077143,0.3294612811955029,49,South,P3,2023-03-26 14:00:00
B,1978,4970.5021938114805,0.2779221980235127,59,East,P2,2023-10-06 13:00:00
C,2612,3793.351885117611,0.3673954483933616,21,South,P2,2023-09-27 09:00:00
A,2016,2175.17788261731,0.3519682016245038,61,West,P3,2023-10-10 23:00:00
B,3235,3688.2101620214476,0.10713351607744932,56,South,P4,2023-09-14 13:00:00
E,2881,3808.6270607876154,0.3164646236402634,37,East,P2,2023-01-26 17:00:00
C,1269,2486.9079384658426,0.13539475827960562,41,West,P1,2023-08-15 13:00:00
C,2630,1070.855402437556,0.11055344720221534,41,South,P4,2023-03-24 14:00:00
B,1309,3812.7991391019477,0.4164788648338793,43,East,P1,2023-08-26 22:00:00
A,4203,1086.8003811021665,0.2034599448637202,42,East,P2,2023-01-09 01:00:00
E,3043,3524.7523122402845,0.2362620309149197,53,North,P3,2023-12-07 04:00:00
A,2574,1654.4659549702203,0.1256338350416265,24,South,P2,2023-07-05 18:00:00
D,2095,3262.4141109921734,0.17180010419774028,27,West,P3,2023-02-16 15:00:00
D,4864,3015.6521015224,0.4062419273031169,64,North,P4,2023-10-15 23:00:00
B,3892,1054.0545692247304,0.2974123320930484,29,South,P2,2023-09-30 12:00:00
B,2695,2451.4632679804135,0.45226738502005936,18,South,P2,2023-01-22 22:00:00
B,4258,3404.364669585211,0.2588968525867341,42,West,P2,2023-10-26 02:00:00
D,3533,4394.426207595119,0.2074802943017073,33,North,P4,2023-07-23 07:00:00
A,4262,4554.568455346069,0.2390399257834604,22,North,P1,2023-09-01 13:00:00
A,2445,2935.399880132893,0.3851087174067618,36,West,P1,2023-11-29 03:00:00
B,3167,3913.6899491977524,0.32200226893379447,21,North,P3,2023-04-22 09:00:00
E,1219,2265.8183061338304,0.4616764830209712,23,East,P2,2023-11-20 08:00:00
A,1052,2368.7456230346297,0.3408675077555533,43,West,P1,2023-10-27 21:00:00
D,2757,1777.854076729255,0.2972072833926013,56,South,P4,2023-08-01 13:00:00
C,2474,3247.7924399729573,0.41430108955469314,56,West,P2,2023-05-27 22:00:00
C,4483,2258.256603709461,0.47901354029337806,26,East,P3,2023-06-10 09:00:00
C,2666,1337.4835857540202,0.24233836449798823,62,West,P1,2023-03-10 02:00:00
E,2260,3740.024346652715,0.1999504840661911,31,South,P4,2023-01-04 21:00:00
B,3805,3831.0128304215928,0.34648695851765565,26,South,P4,2023-05-21 06:00:00
D,3785,2439.9696751162314,0.2995491284615524,32,West,P3,2023-11-18 12:00:00
E,1719,1306.893597824091,0.49567422994591337,54,West,P1,2023-05-03 18:00:00
D,1405,2705.1908696137034,0.28494471365909335,37,East,P2,2023-01-04 16:00:00
D,3655,2769.341832200862,0.12973262054413837,25,East,P4,2023-04-17 06:00:00
B,4068,3674.683539591572,0.4909476243110543,49,South,P3,2023-09-13 17:00:00
C,3469,2261.665565034734,0.43743477823741606,64,North,P4,2023-09-22 21:00:00
B,3759,3730.3971191252217,0.17130005758318534,38,North,P4,2023-03-02 05:00:00
E,3294,4485.954167029553,0.4618421012451478,58,North,P1,2023-07-12 13:00:00
E,1071,1949.9441694487994,0.23626672832869786,36,North,P1,2023-09-21 23:00:00
E,2853,4915.6782244795995,0.2508447938137778,46,South,P2,2023-03-18 06:00:00
B,3232,2545.472548547228,0.46255659294486373,48,North,P4,2023-10-10 17:00:00
D,3053,2069.0347405882467,0.3120462260141261,23,North,P3,2023-11-04 23:00:00
D,2229,2686.044730041162,0.15510517175940786,21,West,P4,2023-01-24 02:00:00
A,2567,1377.5899036154367,0.24762246373672162,60,North,P3,2023-04-12 10:00:00
E,4682,1502.8236260484628,0.3888389785071523,46,West,P4,2023-10-16 07:00:00
D,3953,2657.7361878733254,0.1696736752272067,59,South,P3,2023-08-22 01:00:00
A,1386,4049.7780877564,0.3360924789625435,20,West,P4,2023-01-09 10:00:00
D,2791,4601.248958297963,0.3781096531777668,18,East,P4,2023-10-26 01:00:00
E,1698,3659.2719628650834,0.23754143021703175,61,West,P2,2023-07-09 06:00:00
C,4147,1420.878220952679,0.3775522754833289,32,North,P1,2023-11-30 18:00:00
E,2200,3688.07904872214,0.45368294073172744,64,West,P1,2023-02-04 12:00:00
B,1826,3541.711682811888,0.2888466976932964,38,West,P3,2023-10-26 18:00:00
D,2822,4223.055673173325,0.25316373127191427,63,South,P4,2023-03-26 06:00:00
D,1348,4300.9946666087235,0.2004633605433143,48,South,P4,2023-12-12 14:00:00
B,2278,4472.812303115916,0.3416821919453217,24,North,P1,2023-06-25 11:00:00
B,4908,2656.5260583163936,0.45194081921548646,34,East,P3,2023-07-26 10:00:00
C,4773,3791.457581408577,0.22986450687407764,36,East,P2,2023-06-20 07:00:00
D,1307,2073.001435689243,0.25849420981492144,56,West,P2,2023-12-12 15:00:00
D,4416,4997.345119934017,0.26265020701999353,20,East,P2,2023-10-10 17:00:00
C,2150,1701.3369655074398,0.3243249367110069,47,South,P4,2023-10-26 14:00:00
A,2960,1040.4577266433432,0.19136358462697545,52,North,P3,2023-07-13 23:00:00
C,3334,1595.234858072704,0.42888446212308173,46,North,P1,2023-03-28 10:00:00
E,1765,4103.489158176507,0.21824091100168852,31,South,P4,2023-12-30 06:00:00
D,1724,2787.134706032846,0.3821450763586728,52,North,P4,2023-10-16 06:00:00
B,3809,2790.000991241713,0.30528629671182084,45,West,P2,2023-05-24 04:00:00
E,2619,4820.0916784466735,0.3343590413411027,47,North,P3,2023-07-30 08:00:00
D,4558,4678.539632112297,0.17184349553092115,43,East,P3,2023-12-20 17:00:00
C,1382,2244.778951216037,0.3940092792712683,24,North,P2,2023-07-23 00:00:00
E,4477,1836.2325151234645,0.17544820761705246,56,North,P2,2023-01-16 00:00:00
D,3435,4393.928839734959,0.14538945505097567,48,South,P2,2023-07-11 15:00:00
A,1524,4624.076284177452,0.31867179995551476,22,South,P4,2023-10-08 11:00:00
A,4628,3166.387691193948,0.38371885476706613,52,East,P4,2023-03-28 13:00:00
B,3686,3517.694844468402,0.1200143345739027,64,South,P4,2023-04-01 13:00:00
D,3985,2027.6571387691736,0.12775812597621683,31,East,P1,2023-07-15 11:00:00
A,4697,4203.210751914099,0.4210716650823676,53,West,P1,2023-02-27 21:00:00
C,1275,3528.4897137960925,0.42361307980293283,44,East,P3,2023-11-28 18:00:00
D,3547,3014.0540451919865,0.1981218868236325,41,North,P2,2023-09-06 19:00:00
C,3764,1240.4342243135834,0.3460912811200814,57,East,P2,2023-05-27 10:00:00
C,1336,4663.739850044614,0.2772720300578638,46,West,P4,2023-12-19 06:00:00
A,2973,3461.805681537624,0.35307841656140526,62,North,P1,2023-05-02 15:00:00
D,3979,1770.7643787718719,0.4451517136396901,39,East,P2,2023-01-01 01:00:00
E,1480,3425.5444679322113,0.13194256983290262,25,South,P3,2023-03-22 13:00:00
A,4968,3709.8534169598934,0.41119377039538174,32,South,P2,2023-01-17 09:00:00
A,1910,3103.081346732902,0.29721164180841575,22,South,P4,2023-12-21 01:00:00
D,2996,3872.40695182409,0.3256507775047986,21,East,P4,2023-01-23 01:00:00
D,4344,3325.815791714497,0.36157254400684813,28,East,P1,2023-07-12 15:00:00
C,4991,4791.078328128593,0.469049259651643,35,West,P3,2023-06-19 12:00:00
D,4129,1214.7883143972274,0.12268798142069515,59,North,P3,2023-11-09 19:00:00
C,2351,1424.982833878242,0.11179054084977907,47,North,P2,2023-09-28 15:00:00
A,3033,1694.6865478173595,0.1713047125955094,32,North,P3,2023-10-17 17:00:00
B,2754,3760.6842824173286,0.4945790904106946,23,North,P2,2023-07-30 13:00:00
E,1108,3582.3834909992347,0.3860305469511103,33,East,P2,2023-04-22 08:00:00
A,4350,4568.235440838776,0.3458564476218008,64,East,P1,2023-03-13 09:00:00
D,4757,3931.5098115355936,0.11881562136589917,57,West,P3,2023-06-18 12:00:00
E,1327,3033.421950258369,0.45164408955718593,26,North,P4,2023-01-27 11:00:00
B,2799,4967.327169854521,0.42510274131886383,60,East,P2,2023-08-02 22:00:00
B,1314,2064.4318246771963,0.365920017546834,51,East,P2,2023-10-03 19:00:00
C,4545,4332.766639141815,0.2356523261938811,44,East,P2,2023-11-07 05:00:00
E,2134,2707.1614887756778,0.12820198222730295,30,East,P3,2023-10-03 02:00:00
C,3746,3594.9405555029366,0.33201539516036904,53,North,P3,2023-01-02 13:00:00
A,1780,3909.073881809736,0.38787782858433506,44,North,P3,2023-06-07 07:00:00
E,4300,3535.0163487613454,0.13769614019089899,26,East,P2,2023-06-20 05:00:00
A,2520,1562.0292124343732,0.35350706391939835,22,South,P4,2023-12-29 22:00:00
C,1155,2771.804042991731,0.21454642715486344,39,West,P4,2023-08-02 08:00:00
E,2496,3245.7535117324974,0.40569768848792476,48,North,P3,2023-10-09 00:00:00
C,2724,4396.175036714387,0.3158463402407348,20,North,P4,2023-02-13 09:00:00
E,4343,2774.582995194289,0.15161471512417468,47,South,P2,2023-07-16 11:00:00
C,1886,4674.989219217006,0.3106077790932944,38,North,P3,2023-02-28 02:00:00
B,4073,2761.4968921008426,0.2582947453466875,52,South,P3,2023-04-30 13:00:00
C,3805,3195.1194370520466,0.17214238731266077,23,South,P2,2023-06-03 04:00:00
B,1721,4185.142731771204,0.43660628962484926,45,East,P3,2023-06-05 01:00:00
C,4582,3332.2707376885746,0.10441137939965449,49,North,P2,2023-08-26 02:00:00
E,1912,4840.8722895312985,0.2248513107512424,59,West,P3,2023-08-31 10:00:00
E,4357,3641.3433220565103,0.1050380152677707,54,South,P4,2023-01-10 18:00:00
E,1870,3090.8378162704043,0.13840277860246109,42,West,P3,2023-05-11 20:00:00
D,1012,1094.3678711231835,0.21883848766923242,49,East,P3,2023-12-26 22:00:00
A,3655,2654.931590321319,0.12170847415574944,52,North,P3,2023-12-08 15:00:00
E,1497,2196.993677040642,0.33865221294285647,39,East,P1,2023-02-11 15:00:00
B,2756,3992.4226715499567,0.13474516319447313,41,East,P4,2023-02-25 14:00:00
E,3285,1833.110700614183,0.38068545362643813,56,West,P2,2023-12-13 21:00:00
D,2117,1820.8803491762874,0.12105684505086445,47,West,P1,2023-12-10 15:00:00
B,4409,1758.076172949507,0.12372355792043872,49,South,P4,2023-08-01 00:00:00
D,3828,1502.4624526249436,0.22213035961330654,48,North,P3,2023-08-17 07:00:00
B,2194,2244.0280146835494,0.45862860998771104,40,East,P3,2023-09-11 18:00:00
C,3004,4543.6884577737,0.3565572994893266,57,South,P2,2023-02-16 07:00:00
A,3653,4099.71388922382,0.40805251677156773,50,South,P2,2023-12-14 07:00:00
A,3708,3941.004865227174,0.15662084379084243,42,East,P4,2023-05-02 12:00:00
D,2647,4189.34722259985,0.4336501732988983,53,East,P4,2023-10-11 07:00:00
A,2590,2077.6715573182864,0.10325849927769407,41,South,P2,2023-03-29 15:00:00
D,3896,4549.766763009951,0.18522294029320246,48,East,P4,2023-08-02 13:00:00
D,3983,1549.2135005664177,0.3464369284599974,56,East,P2,2023-10-02 14:00:00
D,2490,2345.3829068623277,0.25009856343762016,63,West,P3,2023-05-02 17:00:00
A,3675,3346.9924758693714,0.4936773566874254,30,North,P2,2023-07-17 06:00:00
D,1142,1411.6203533680025,0.1121356987273273,27,South,P1,2023-05-21 13:00:00
A,2224,3920.5207511056997,0.4994392671746173,40,East,P2,2023-10-09 10:00:00
D,4251,2548.9841928139,0.34945113314452647,35,South,P2,2023-02-04 20:00:00
E,3761,4137.6226624336,0.3234827978384386,49,North,P1,2023-10-07 11:00:00
D,4435,2971.585142338411,0.12380497702558975,50,South,P1,2023-08-10 08:00:00
B,3526,1723.4980977013454,0.20933155066635628,53,South,P1,2023-06-09 06:00:00
D,1564,3939.0472454213773,0.46986507531663835,45,South,P1,2023-09-14 09:00:00
C,3518,2008.5758233557742,0.24169840127569772,33,West,P2,2023-02-03 12:00:00
D,3431,2963.2412050721714,0.36466128018690036,33,North,P4,2023-02-14 19:00:00
B,2715,1302.1330766276305,0.4997985401674887,35,North,P1,2023-07-05 12:00:00
B,3973,3471.466617648147,0.20522788553341648,25,South,P3,2023-03-11 07:00:00
A,1416,3663.431064865109,0.33043235160579754,59,South,P2,2023-11-06 12:00:00
E,2848,2514.696839891134,0.3785751170808853,33,North,P4,2023-03-27 13:00:00
D,3355,4817.691121284295,0.1658508986261661,28,East,P3,2023-04-11 20:00:00
A,3696,4496.675685928274,0.15946902547847286,23,West,P2,2023-04-16 08:00:00
E,2717,3831.763662959979,0.2825231646632693,18,North,P2,2023-06-29 21:00:00
D,2390,3854.608297974971,0.25432500870371577,29,South,P3,2023-11-29 09:00:00
C,4072,2009.6068597686049,0.38568617474292555,55,East,P1,2023-12-29 18:00:00
D,2067,3627.260924353796,0.1278035085794345,45,East,P1,2023-10-29 03:00:00
B,3786,1792.8250609420786,0.48886664949627623,62,East,P3,2023-12-17 12:00:00
B,2866,1576.0128956792885,0.10571079267433295,34,West,P4,2023-01-10 11:00:00
